assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
CAFA	UniProtKB:O95251	KAT7	PMID:21856198		GO:0031098	stress-activated protein kinase signaling cascade	IDA			PANTHER:PTHR10615	20160728	GO:0003688	NCBITaxon:9606
CGD	CGD:CAL0000183747	MKC1	PMID:15800048|CGD_REF:CAL0104040		GO:0031098	stress-activated protein kinase signaling cascade	IEP			PANTHER:PTHR24055	20140625		NCBITaxon:237561
CGD	CGD:CAL0000184846	PBS2	PMID:15817773|CGD_REF:CAL0104043		GO:0031098	stress-activated protein kinase signaling cascade	IMP			PANTHER:PTHR48013	20140625		NCBITaxon:237561
CGD	CGD:CAL0000187689	SSK2	PMID:17804815|CGD_REF:CAL0118617		GO:0031098	stress-activated protein kinase signaling cascade	IMP			PANTHER:PTHR48015	20140625		NCBITaxon:237561
FlyBase	FB:FBgn0029944	Dok	PMID:16339186|FB:FBrf0190273		GO:0031098	stress-activated protein kinase signaling cascade	IMP			PANTHER:PTHR21258	20060803		NCBITaxon:7227
MGI	MGI:MGI:3607786	Gfral	PMID:16086688		GO:0031098	stress-activated protein kinase signaling cascade	IDA			PANTHER:PTHR10269	20060728		NCBITaxon:10090
MGI	MGI:MGI:1353655	Usp25	PMID:23042150		GO:0031098	stress-activated protein kinase signaling cascade	IMP	MGI:MGI:4332130		PANTHER:PTHR24006	20210217		NCBITaxon:10090
RGD	RGD:2092	Akr1b1	PMID:16669970|RGD:1626090		GO:0031098	stress-activated protein kinase signaling cascade	IMP			PANTHER:PTHR11732	20070709		NCBITaxon:10116
RGD	RGD:619921	Rhoa	PMID:17369826|RGD:1642964		GO:0031098	stress-activated protein kinase signaling cascade	IMP			PANTHER:PTHR24072	20071116		NCBITaxon:10116
UniProt	UniProtKB:Q9NYL2	MAP3K20	PMID:15737997		GO:0031098	stress-activated protein kinase signaling cascade	IDA			PANTHER:PTHR43289	20220811		NCBITaxon:9606
UniProt	UniProtKB:Q9NYL2	MAP3K20	PMID:18331592		GO:0031098	stress-activated protein kinase signaling cascade	IDA			PANTHER:PTHR43289	20220810		NCBITaxon:9606
UniProt	UniProtKB:Q9NYL2	MAP3K20	PMID:20559024		GO:0031098	stress-activated protein kinase signaling cascade	IDA			PANTHER:PTHR43289	20220811		NCBITaxon:9606
UniProt	UniProtKB:Q9BUL8	PDCD10	PMID:22291017		GO:0031098	stress-activated protein kinase signaling cascade	IMP			PANTHER:PTHR13250	20230223		NCBITaxon:9606
UniProt	UniProtKB:Q9P289	STK26	PMID:22291017		GO:0031098	stress-activated protein kinase signaling cascade	IMP			PANTHER:PTHR48012	20230223		NCBITaxon:9606
UniProt	UniProtKB:Q9P219	CCDC88C	PMID:25062847		GO:0031098	stress-activated protein kinase signaling cascade	IMP			PANTHER:PTHR18947	20141124		NCBITaxon:9606
