assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
AspGD	UniProtKB:Q599M3	mclA	PMID:16151139		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IMP				20100928		NCBITaxon:162425
AspGD	UniProtKB:A2R4X3	An15g01920	PMID:23832368		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IDA				20131007		NCBITaxon:425011
AspGD	UniProtKB:A2R4X3	An15g01920	PMID:23832368		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IMP				20131007		NCBITaxon:425011
EcoCyc	EcoCyc:G6196-MONOMER	PrpB	PMID:11422389		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IDA		EcoCyc:G6196-MONOMER		20120802		NCBITaxon:83333
EcoCyc	EcoCyc:ACONITATEDEHYDRB-MONOMER	AcnB	PMID:12473114		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IDA		EcoCyc:ACONITATEDEHYDRB-MONOMER		20090223		NCBITaxon:83333
MTBBASE	UniProtKB:O08395	gltA-3	PMID:18375549		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IMP				20100720		NCBITaxon:83331
MTBBASE	UniProtKB:O06582	prpD	PMID:18375549		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IMP			PANTHER:PTHR16943	20100720		NCBITaxon:83332
SGD	SGD:S000006210	ICL2	PMID:11092862		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IDA		SGD:S000006210	PANTHER:PTHR21631	20130807		NCBITaxon:559292
SGD	SGD:S000006205	CIT3	PMID:17570335		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IGI	SGD:S000000598	SGD:S000006205	PANTHER:PTHR11739	20130807		NCBITaxon:559292
UniProt	UniProtKB:Q56062	prpB	PMID:10482501		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IMP			PANTHER:PTHR42905	20150323		NCBITaxon:99287
UniProt	UniProtKB:Q8ZRS8	acnB	PMID:11294638		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IMP			PANTHER:PTHR43160	20150323		NCBITaxon:99287
UniProt	UniProtKB:P74840	prpD	PMID:11294638		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IDA			PANTHER:PTHR16943	20150216		NCBITaxon:99287
UniProt	UniProtKB:Q937P0	prpB	PMID:11495997		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IMP				20150323		NCBITaxon:106590
UniProt	UniProtKB:Q937N7	Q937N7	PMID:11495997		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IDA				20150323		NCBITaxon:106590
UniProt	UniProtKB:Q8EJW4	prpF	PMID:14702315		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IDA			PANTHER:PTHR43709	20150323		NCBITaxon:211586
UniProt	UniProtKB:Q8EJW3	acnD	PMID:14702315		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IDA			PANTHER:PTHR11670	20150323		NCBITaxon:211586
UniProt	UniProtKB:Q8EJW4	prpF	PMID:17567742		GO:0019629	propionate catabolic process, 2-methylcitrate cycle	IDA			PANTHER:PTHR43709	20150323		NCBITaxon:211586
