assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
EcoCyc	UniProtKB:P21499	rnr	PMID:14622421		GO:0034470	ncRNA processing	IMP			PANTHER:PTHR23355	20121218		NCBITaxon:83333
PomBase	PomBase:SPAC140.04	ctr1	PMID:24210919		GO:0034470	ncRNA processing	IMP			PANTHER:PTHR15885	20231119	PomBase:SPNCRNA.214	NCBITaxon:4896
TAIR	AGI_LocusCode:AT3G13740	AT3G13740	PMID:25724636|TAIR:Publication:501763624		GO:0034470	ncRNA processing	IGI	AGI_LocusCode:AT1G55140	TAIR:locus:2091586		20160920		NCBITaxon:3702
TAIR	AGI_LocusCode:AT1G55140	RNC3	PMID:25724636|TAIR:Publication:501763624		GO:0034470	ncRNA processing	IGI	AGI_LocusCode:AT3G13740	TAIR:locus:2205687		20160920		NCBITaxon:3702
UniProt	AGI_LocusCode:AT4G32720	La1	PMID:17459889|TAIR:Publication:501721328		GO:0034470	ncRNA processing	IDA		TAIR:locus:2125702		20210331		NCBITaxon:3702
UniProt	UniProtKB:Q6NZY4	ZCCHC8	PMID:31488579		GO:0034470	ncRNA processing	IMP			PANTHER:PTHR13316	20200227		NCBITaxon:9606
WB	WB:WBGene00000939	dcr-1	PMID:11461699|WB_REF:WBPaper00004772		GO:0034470	ncRNA processing	IDA			PANTHER:PTHR14950	20100201		NCBITaxon:6239
WB	WB:WBGene00004883	smg-5	PMID:19800275|WB_REF:WBPaper00035262		GO:0034660	ncRNA metabolic process	IMP				20150707		NCBITaxon:6239
WB	WB:WBGene00004880	smg-2	PMID:19800275|WB_REF:WBPaper00035262		GO:0034660	ncRNA metabolic process	IMP			PANTHER:PTHR10887	20150707		NCBITaxon:6239
PomBase	PomBase:SPBC1D7.04	mlo3	PMID:21436456		GO:0071029	nuclear ncRNA surveillance	IMP			PANTHER:PTHR19965	20240115		NCBITaxon:4896
PomBase	PomBase:SPCC736.12c	mmi1	PMID:26670050		GO:0071029	nuclear ncRNA surveillance	IMP			PANTHER:PTHR12357	20161130		NCBITaxon:4896
PomBase	PomBase:SPAC12G12.13c	cid14	PMID:28541282		GO:0071046	nuclear polyadenylation-dependent ncRNA catabolic process	IMP			PANTHER:PTHR23092	20170530		NCBITaxon:4896
PomBase	PomBase:SPAC17H9.01	cid16	PMID:28541282		GO:0071046	nuclear polyadenylation-dependent ncRNA catabolic process	IMP			PANTHER:PTHR12271	20170530		NCBITaxon:4896
PomBase	PomBase:SPAC1F3.01	rrp6	PMID:28541282		GO:0071046	nuclear polyadenylation-dependent ncRNA catabolic process	IDA			PANTHER:PTHR12124	20170530		NCBITaxon:4896
SGD	SGD:S000001377	NUP159	PMID:11352936		GO:0097064	ncRNA export from nucleus	IMP		UniProtKB:P40477	PANTHER:PTHR21243	20110620		NCBITaxon:559292
SGD	SGD:S000003577	NSP1	PMID:11352936		GO:0097064	ncRNA export from nucleus	IMP		UniProtKB:P14907	PANTHER:PTHR12084	20110620		NCBITaxon:559292
MGI	MGI:MGI:1926034	Celf3	PMID:25145264		GO:0098781	ncRNA transcription	IMP			PANTHER:PTHR24012	20160928	MGI:MGI:2444886	NCBITaxon:10090
MGI	MGI:MGI:3779933	Topaz1	PMID:26358182		GO:0098781	ncRNA transcription	IMP	MGI:MGI:5700076		PANTHER:PTHR35671	20160706	MGI:MGI:1923054	NCBITaxon:10090
MGI	MGI:MGI:102463	Nfatc2	PMID:29475982		GO:0098781	ncRNA transcription	IMP			PANTHER:PTHR12533	20220516	CL:0000746|MGI:MGI:1916199	NCBITaxon:10090
SGD	SGD:S000002599	HST4	PMID:31167142		GO:0098781	ncRNA transcription	IDA		UniProtKB:P53688	PANTHER:PTHR47651	20190614		NCBITaxon:559292
SGD	SGD:S000005551	HST3	PMID:31167142		GO:0098781	ncRNA transcription	IDA		UniProtKB:P53687	PANTHER:PTHR47651	20190614		NCBITaxon:559292
BHF-UCL	UniProtKB:O95453	PARN	PMID:26482878		GO:0110008	ncRNA deadenylation	IMP			PANTHER:PTHR15092	20170419	RNAcentral:URS00004A7003_9606|GO:0032212|GO:0043634	NCBITaxon:9606
BHF-UCL	UniProtKB:O95453	PARN	PMID:26950371		GO:0110008	ncRNA deadenylation	IMP			PANTHER:PTHR15092	20170419	GO:0032212|GO:0043634|RNAcentral:URS00004A7003_9606	NCBITaxon:9606
