assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ARUK-UCL	RNAcentral:URS000061B694_9606	URS000061B694_9606	PMID:16885212		GO:0035195	miRNA-mediated post-transcriptional gene silencing	IDA				20181116	UniProtKB:P51617|GO:0071222|GO:0002224|UniProtKB:Q9Y4K3|GO:0071222|GO:0002224	NCBITaxon:9606
ARUK-UCL	RNAcentral:URS000050B527_9606	URS000050B527_9606	PMID:16885212		GO:0035195	miRNA-mediated post-transcriptional gene silencing	IDA				20181116	UniProtKB:P51617|GO:0071222|GO:0002224|UniProtKB:Q9Y4K3|GO:0071222|GO:0002224	NCBITaxon:9606
BHF-UCL	UniProtKB:Q9NR96	TLR9	PMID:17128265		GO:0038187	pattern recognition receptor activity	IDA			PANTHER:PTHR47410	20230429	CL:0002563|GO:0002224	NCBITaxon:9606
BHF-UCL	UniProtKB:Q9NR96	TLR9	PMID:17128265		GO:0032490	detection of molecule of bacterial origin	IDA			PANTHER:PTHR47410	20230429	CL:0002563|GO:0002224	NCBITaxon:9606
MGI	MGI:MGI:2443180	Ptgs2os	PMID:23907535		GO:0034122	negative regulation of toll-like receptor signaling pathway	IMP				20140204	CL:0002476|GO:0002224	NCBITaxon:10090
MGI	MGI:MGI:2443180	Ptgs2os	PMID:23907535		GO:0034122	negative regulation of toll-like receptor signaling pathway	IDA				20140204	CL:0002476|GO:0002224	NCBITaxon:10090
UniProt	UniProtKB:Q8IUC6	TICAM1	PMID:12471095		GO:0060090	molecular adaptor activity	IDA			PANTHER:PTHR47230	20230110	GO:0002224	NCBITaxon:9606
MGI	MGI:MGI:2429397	Nod2	PMID:15220916		GO:0034136	negative regulation of toll-like receptor 2 signaling pathway	IMP	MGI:MGI:2680581		PANTHER:PTHR24106	20080122	GO:0034134	NCBITaxon:10090
ARUK-UCL	UniProtKB:P00973	OAS1	PMID:30078389		GO:0060339	negative regulation of type I interferon-mediated signaling pathway	IMP			PANTHER:PTHR11258	20210202	CL:0000235|GO:0051607|GO:0034138|CL:0000235|GO:0051607|GO:0034142	NCBITaxon:9606
ARUK-UCL	UniProtKB:P00973	OAS1	PMID:30078389		GO:0071659	negative regulation of IP-10 production	IMP			PANTHER:PTHR11258	20210202	CL:0000235|GO:0051607|GO:0034138|CL:0000235|GO:0051607|GO:0034142	NCBITaxon:9606
ARUK-UCL	UniProtKB:P00973	OAS1	PMID:30078389		GO:2000342	negative regulation of chemokine (C-X-C motif) ligand 2 production	IMP			PANTHER:PTHR11258	20210202	CL:0000235|GO:0051607|GO:0034138|CL:0000235|GO:0051607|GO:0034142	NCBITaxon:9606
BHF-UCL	UniProtKB:O15455	TLR3	PMID:17128265		GO:0038187	pattern recognition receptor activity	IDA			PANTHER:PTHR24373	20230429	CL:0002563|GO:0034138	NCBITaxon:9606
GO_Central	UniProtKB:O75955	FLOT1	PMID:25204797		GO:0044857	plasma membrane raft organization	IMP			PANTHER:PTHR13806	20211111	CL:0000115|GO:0034138|UniProtKB:P19320|UniProtKB:P05362	NCBITaxon:9606
GO_Central	UniProtKB:Q5KU26	COLEC12	PMID:25204797		GO:0044857	plasma membrane raft organization	IMP			PANTHER:PTHR24023	20211111	CL:0000115|GO:0034138|UniProtKB:P19320	NCBITaxon:9606
UniProt	UniProtKB:Q8IUC6	TICAM1	PMID:12471095		GO:0060090	molecular adaptor activity	IDA			PANTHER:PTHR47230	20230524	GO:0034138	NCBITaxon:9606
UniProt	UniProtKB:Q03135	CAV1	PMID:25204797		GO:0060355	positive regulation of cell adhesion molecule production	IMP			PANTHER:PTHR10844	20150402	CL:0000115|GO:0034138|UniProtKB:P19320	NCBITaxon:9606
UniProt	UniProtKB:O75955	FLOT1	PMID:25204797		GO:0001819	positive regulation of cytokine production	IMP			PANTHER:PTHR13806	20150402	CL:0000115|GO:0034138|UniProtKB:P02778	NCBITaxon:9606
UniProt	UniProtKB:O75955	FLOT1	PMID:25204797		GO:0001934	positive regulation of protein phosphorylation	IMP			PANTHER:PTHR13806	20150402	CL:0000115|GO:0034138|UniProtKB:Q14653	NCBITaxon:9606
UniProt	UniProtKB:O75955	FLOT1	PMID:25204797		GO:0032728	positive regulation of interferon-beta production	IMP			PANTHER:PTHR13806	20150402	CL:0000115|GO:0034138	NCBITaxon:9606
ARUK-UCL	MGI:MGI:108046	Laptm5	PMID:22733818|MGI:MGI:6391873		GO:0002720	positive regulation of cytokine production involved in immune response	IMP			PANTHER:PTHR12479	20201016	GO:0034142|CL:0000235	NCBITaxon:10090
ARUK-UCL	MGI:MGI:108046	Laptm5	PMID:22733818|MGI:MGI:6391873		GO:0032735	positive regulation of interleukin-12 production	IMP			PANTHER:PTHR12479	20201016	GO:0034142|CL:0000235	NCBITaxon:10090
ARUK-UCL	MGI:MGI:108046	Laptm5	PMID:22733818|MGI:MGI:6391873		GO:0032755	positive regulation of interleukin-6 production	IMP			PANTHER:PTHR12479	20201016	GO:0034142|CL:0000235	NCBITaxon:10090
ARUK-UCL	MGI:MGI:108046	Laptm5	PMID:22733818|MGI:MGI:6391873		GO:0043410	positive regulation of MAPK cascade	IMP			PANTHER:PTHR12479	20201016	GO:0034142|CL:0000235	NCBITaxon:10090
ARUK-UCL	MGI:MGI:108046	Laptm5	PMID:22733818|MGI:MGI:6391873		GO:0060907	positive regulation of macrophage cytokine production	IMP			PANTHER:PTHR12479	20201016	GO:0034142|CL:0000235	NCBITaxon:10090
