assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ARUK-UCL	UniProtKB:Q92879	CELF1	PMID:18164289		GO:0010494	cytoplasmic stress granule	IDA		UniProtKB:Q92879	PANTHER:PTHR24012	20200715		NCBITaxon:9606
ARUK-UCL	MGI:MGI:99894	Hnrnpk	PMID:27430620		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:99894	PANTHER:PTHR10288	20180501	GO:0034599	NCBITaxon:10090
ARUK-UCL	MGI:MGI:1100851	Elavl1	PMID:27430620		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:1100851	PANTHER:PTHR10352	20180501	GO:0034599	NCBITaxon:10090
ARUK-UCL	MGI:MGI:107532	Kpnb1	PMID:27430620		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:107532	PANTHER:PTHR10527	20180501	GO:0034599	NCBITaxon:10090
ARUK-UCL	MGI:MGI:107927	Rock1	PMID:27430620		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:107927	PANTHER:PTHR22988	20180501	GO:0034599	NCBITaxon:10090
ARUK-UCL	MGI:MGI:107914	Tia1	PMID:27430620		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:107914	PANTHER:PTHR10352	20180501	GO:0034599	NCBITaxon:10090
ARUK-UCL	MGI:MGI:103561	Kpna2	PMID:27430620		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:103561	PANTHER:PTHR23316	20180501	GO:0034599	NCBITaxon:10090
ARUK-UCL	MGI:MGI:1351465	G3bp1	PMID:27430620		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:1351465	PANTHER:PTHR10693	20180501	GO:0034599	NCBITaxon:10090
ARUK-UCL	MGI:MGI:1336173	Prkaa2	PMID:27430620		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:1336173	PANTHER:PTHR24343	20180501	GO:0034599	NCBITaxon:10090
BHF-UCL	MGI:MGI:2685397	Rc3h1	PMID:15917799		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:2685397	PANTHER:PTHR13139	20110623		NCBITaxon:10090
BHF-UCL	MGI:MGI:1338864	Stau1	PMID:19825938		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:1338864	PANTHER:PTHR46054	20101202		NCBITaxon:10090
BHF-UCL	MGI:MGI:107913	Tial1	PMID:19825938		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:107913	PANTHER:PTHR10352	20101202		NCBITaxon:10090
BHF-UCL	MGI:MGI:2685397	Rc3h1	PMID:20639877		GO:0010494	cytoplasmic stress granule	IDA		MGI:MGI:2685397	PANTHER:PTHR13139	20110623		NCBITaxon:10090
CGD	CGD:CAL0000192354	KEM1	PMID:22056521		GO:0010494	cytoplasmic stress granule	IDA		CGD:CAL0000192354	PANTHER:PTHR12341	20140625		NCBITaxon:237561
CGD	CGD:CAL0000182112	DHH1	PMID:22056521		GO:0010494	cytoplasmic stress granule	IDA		CGD:CAL0000182112	PANTHER:PTHR47960	20140625		NCBITaxon:237561
CGD	CGD:CAL0000180572	DCP2	PMID:22056521		GO:0010494	cytoplasmic stress granule	IDA		CGD:CAL0000180572	PANTHER:PTHR23114	20140625		NCBITaxon:237561
CGD	CGD:CAL0000174840	EDC3	PMID:22056521		GO:0010494	cytoplasmic stress granule	IDA		CGD:CAL0000174840	PANTHER:PTHR13612	20140625		NCBITaxon:237561
CGD	CGD:CAL0000200060	TPK1	PMID:39998251		GO:0010494	cytoplasmic stress granule	IDA		CGD:CAL0000200060	PANTHER:PTHR24353	20250401		NCBITaxon:237561
CGD	CGD:CAL0000190895	BCY1	PMID:39998251		GO:0010494	cytoplasmic stress granule	IDA		CGD:CAL0000190895	PANTHER:PTHR11635	20250401		NCBITaxon:237561
CGD	CGD:CAL0000181882	TPK2	PMID:39998251		GO:0010494	cytoplasmic stress granule	IDA		CGD:CAL0000181882	PANTHER:PTHR24353	20250401		NCBITaxon:237561
ComplexPortal	UniProtKB:Q06787	FMR1	PMID:12417522		GO:0010494	cytoplasmic stress granule	IDA		UniProtKB:Q06787	PANTHER:PTHR10603	20250811		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-8305	fmrp_human	PMID:12417522		GO:0010494	cytoplasmic stress granule	IDA				20250811		NCBITaxon:9606
ComplexPortal	UniProtKB:Q13283	G3BP1	PMID:34799561		GO:0010494	cytoplasmic stress granule	IPI		UniProtKB:Q13283	PANTHER:PTHR10693	20260109		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-21432	caprin1-g3bp1_human	PMID:34799561		GO:0010494	cytoplasmic stress granule	IPI				20260109		NCBITaxon:9606
