assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
FlyBase	FB:FBgn0011648	Mad	PMID:23733344|FB:FBrf0221791		GO:0060799	transforming growth factor beta receptor signaling pathway involved in endodermal cell fate specification	IMP			PANTHER:PTHR13703	20140925		NCBITaxon:7227
FlyBase	FB:FBgn0003716	tkv	PMID:23733344|FB:FBrf0221791		GO:0060799	transforming growth factor beta receptor signaling pathway involved in endodermal cell fate specification	IMP			PANTHER:PTHR23255	20140925		NCBITaxon:7227
ZFIN	ZFIN:ZDB-GENE-990415-270	tp53	PMID:28887217		GO:0060799	transforming growth factor beta receptor signaling pathway involved in endodermal cell fate specification	IMP	ZFIN:ZDB-MRPHLNO-090820-4		PANTHER:PTHR11447	20210415		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-990415-270	tp53	PMID:28887217		GO:0060798	transforming growth factor beta receptor signaling pathway involved in mesodermal cell fate specification	IMP	ZFIN:ZDB-MRPHLNO-090820-4		PANTHER:PTHR11447	20210415		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-990415-270	tp53	PMID:28887217		GO:0060799	transforming growth factor beta receptor signaling pathway involved in endodermal cell fate specification	IMP			PANTHER:PTHR11447	20210415		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-990415-270	tp53	PMID:28887217		GO:0060798	transforming growth factor beta receptor signaling pathway involved in mesodermal cell fate specification	IMP			PANTHER:PTHR11447	20210415		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-040625-179	eaf2	PMID:28887217		GO:0060799	transforming growth factor beta receptor signaling pathway involved in endodermal cell fate specification	IMP			PANTHER:PTHR15970	20210415		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-040625-179	eaf2	PMID:28887217		GO:0060798	transforming growth factor beta receptor signaling pathway involved in mesodermal cell fate specification	IMP			PANTHER:PTHR15970	20210415		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-040625-109	eaf1	PMID:28887217		GO:0060799	transforming growth factor beta receptor signaling pathway involved in endodermal cell fate specification	IMP			PANTHER:PTHR15970	20210415		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-040625-109	eaf1	PMID:28887217		GO:0060799	transforming growth factor beta receptor signaling pathway involved in endodermal cell fate specification	IMP	ZFIN:ZDB-MRPHLNO-090820-4		PANTHER:PTHR15970	20210415		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-040625-109	eaf1	PMID:28887217		GO:0060798	transforming growth factor beta receptor signaling pathway involved in mesodermal cell fate specification	IMP			PANTHER:PTHR15970	20210415		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-040625-109	eaf1	PMID:28887217		GO:0060798	transforming growth factor beta receptor signaling pathway involved in mesodermal cell fate specification	IMP	ZFIN:ZDB-MRPHLNO-090820-4		PANTHER:PTHR15970	20210415		NCBITaxon:7955
MGI	MGI:MGI:97359	Nodal	PMID:14511481		GO:0090010	transforming growth factor beta receptor signaling pathway involved in primitive streak formation	IMP			PANTHER:PTHR11848	20110103		NCBITaxon:10090
BHF-UCL	MGI:MGI:98725	Tgfb1	PMID:8009224|MGI:MGI:67103		GO:1905313	transforming growth factor beta receptor signaling pathway involved in heart development	IMP			PANTHER:PTHR11848	20160727		NCBITaxon:10090
