assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
MGI	MGI:MGI:94941	Dvl1	PMID:16818724		GO:0001505	regulation of neurotransmitter levels	IMP	MGI:MGI:2137230		PANTHER:PTHR10878	20210322	EMAPA:17787	NCBITaxon:10090
MGI	MGI:MGI:109482	Cacna1a	PMID:1686215		GO:0001505	regulation of neurotransmitter levels	IMP	MGI:MGI:1856209		PANTHER:PTHR45628	20170227	EMAPA:17544	NCBITaxon:10090
MGI	MGI:MGI:109482	Cacna1a	PMID:1686215		GO:0001505	regulation of neurotransmitter levels	IMP	MGI:MGI:1856209		PANTHER:PTHR45628	20170227	EMAPA:17550	NCBITaxon:10090
MGI	MGI:MGI:109482	Cacna1a	PMID:1686215		GO:0001505	regulation of neurotransmitter levels	IMP	MGI:MGI:1856209		PANTHER:PTHR45628	20170227	EMAPA:17549	NCBITaxon:10090
MGI	MGI:MGI:109482	Cacna1a	PMID:1686215		GO:0001505	regulation of neurotransmitter levels	IMP	MGI:MGI:1856209		PANTHER:PTHR45628	20170227	EMAPA:17563	NCBITaxon:10090
MGI	MGI:MGI:97523	Pde1b	PMID:17559891		GO:0001505	regulation of neurotransmitter levels	IMP	MGI:MGI:3604470		PANTHER:PTHR11347	20210323	EMAPA:17549	NCBITaxon:10090
MGI	MGI:MGI:109482	Cacna1a	PMID:6167317		GO:0001505	regulation of neurotransmitter levels	IMP	MGI:MGI:1856211		PANTHER:PTHR45628	20170227		NCBITaxon:10090
MGI	MGI:MGI:109482	Cacna1a	PMID:8100981		GO:0001505	regulation of neurotransmitter levels	IMP	MGI:MGI:1856211		PANTHER:PTHR45628	20170227	EMAPA:16910	NCBITaxon:10090
MGI	MGI:MGI:109482	Cacna1a	PMID:8100981		GO:0001505	regulation of neurotransmitter levels	IMP	MGI:MGI:1856211		PANTHER:PTHR45628	20170227	EMAPA:17787	NCBITaxon:10090
RGD	RGD:62017	Pebp1	PMID:10622376|RGD:2302808		GO:0001505	regulation of neurotransmitter levels	IDA			PANTHER:PTHR11362	20090116		NCBITaxon:10116
UniProt	UniProtKB:P47869	GABRA2	PMID:8391122		GO:0001505	regulation of neurotransmitter levels	IMP			PANTHER:PTHR18945	20080326		NCBITaxon:9606
WB	WB:WBGene00006773	unc-37	PMID:11245684|WB_REF:WBPaper00004594		GO:0001505	regulation of neurotransmitter levels	IDA			PANTHER:PTHR10814	20050520		NCBITaxon:6239
WB	WB:WBGene00006742	unc-2	PMID:14675154|WB_REF:WBPaper00006272		GO:0001505	regulation of neurotransmitter levels	IMP			PANTHER:PTHR45628	20070612		NCBITaxon:6239
MGI	MGI:MGI:1919810	Naalad2	PMID:15086519		GO:0042135	neurotransmitter catabolic process	IDA			PANTHER:PTHR10404	20040722		NCBITaxon:10090
MGI	MGI:MGI:2441982	Aldh5a1	PMID:15262267		GO:0042135	neurotransmitter catabolic process	IMP	MGI:MGI:2180159		PANTHER:PTHR43353	20050930		NCBITaxon:10090
MGI	MGI:MGI:1919810	Naalad2	PMID:21908619		GO:0042135	neurotransmitter catabolic process	IDA			PANTHER:PTHR10404	20120417		NCBITaxon:10090
RGD	RGD:3041	Maob	PMID:18539264|RGD:2316732		GO:0042135	neurotransmitter catabolic process	IDA			PANTHER:PTHR43563	20100223		NCBITaxon:10116
SynGO	MGI:MGI:88470	Comt	PMID:20626558		GO:0042135	neurotransmitter catabolic process	IMP			PANTHER:PTHR43836	20220928	UBERON:0001950	NCBITaxon:10090
SynGO	MGI:MGI:88470	Comt	PMID:20626558		GO:0042135	neurotransmitter catabolic process	IDA			PANTHER:PTHR43836	20220928	UBERON:0001950	NCBITaxon:10090
MGI	MGI:MGI:2442032	Daglb	PMID:20147530		GO:0042136	neurotransmitter biosynthetic process	IMP	MGI:MGI:3529581		PANTHER:PTHR45792	20121204	EMAPA:16846	NCBITaxon:10090
MGI	MGI:MGI:2677061	Dagla	PMID:20147530		GO:0042136	neurotransmitter biosynthetic process	IMP	MGI:MGI:4438719		PANTHER:PTHR45792	20121204	EMAPA:16894	NCBITaxon:10090
MGI	MGI:MGI:2677061	Dagla	PMID:20147530		GO:0042136	neurotransmitter biosynthetic process	IMP	MGI:MGI:4438719		PANTHER:PTHR45792	20121204	EMAPA:17577	NCBITaxon:10090
MGI	MGI:MGI:2677061	Dagla	PMID:20147530		GO:0042136	neurotransmitter biosynthetic process	IMP	MGI:MGI:4438719		PANTHER:PTHR45792	20121204	EMAPA:16846	NCBITaxon:10090
SynGO	UniProtKB:Q99259	GAD1	PMID:8336154		GO:0042136	neurotransmitter biosynthetic process	IDA			PANTHER:PTHR45677	20220928		NCBITaxon:9606
SynGO	UniProtKB:Q99259	GAD1	PMID:8336154		GO:0042136	neurotransmitter biosynthetic process	IMP			PANTHER:PTHR45677	20220928		NCBITaxon:9606
SynGO	RGD:2653	Gad2	PMID:8336154|RGD:155230743		GO:0042136	neurotransmitter biosynthetic process	IDA			PANTHER:PTHR45677	20220928		NCBITaxon:10116
SynGO	RGD:2653	Gad2	PMID:8336154|RGD:155230743		GO:0042136	neurotransmitter biosynthetic process	IMP			PANTHER:PTHR45677	20220928		NCBITaxon:10116
UniProt	UniProtKB:Q9Y4D2	DAGLA	PMID:14610053		GO:0042136	neurotransmitter biosynthetic process	IDA			PANTHER:PTHR45792	20131015		NCBITaxon:9606
UniProt	UniProtKB:Q99259	GAD1	PMID:17384644		GO:0042136	neurotransmitter biosynthetic process	IDA			PANTHER:PTHR45677	20211214		NCBITaxon:9606
UniProt	RGD:2652	Gad1	PMID:1924335|RGD:728511		GO:0042136	neurotransmitter biosynthetic process	IDA			PANTHER:PTHR45677	20211214		NCBITaxon:10116
UniProt	UniProtKB:P49189	ALDH9A1	PMID:2925663		GO:0042136	neurotransmitter biosynthetic process	IDA			PANTHER:PTHR11699	20060424		NCBITaxon:9606
UniProt	MGI:MGI:95632	Gad1	PMID:9177246|MGI:MGI:892697		GO:0042136	neurotransmitter biosynthetic process	IMP			PANTHER:PTHR45677	20211214		NCBITaxon:10090
ZFIN	ZFIN:ZDB-GENE-030909-9	gad2	PMID:9634146		GO:0042136	neurotransmitter biosynthetic process	IEP			PANTHER:PTHR45677	20040209		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-030909-3	gad1b	PMID:9634146		GO:0042136	neurotransmitter biosynthetic process	IEP			PANTHER:PTHR45677	20040209		NCBITaxon:7955
ComplexPortal	ComplexPortal:CPX-2159	gabar_a1_b2_g2_human	PMID:29950725		GO:0042165	neurotransmitter binding	IPI				20190306		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-2167	gabar_a1_b3_g2_human	PMID:30602789		GO:0042165	neurotransmitter binding	IPI				20190305		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-2955	gabbr_r1_r2_human	PMID:987231		GO:0042165	neurotransmitter binding	IPI				20141016		NCBITaxon:9606
MGI	MGI:MGI:1278344	Nipsnap1	PMID:22311985		GO:0042165	neurotransmitter binding	IDA			PANTHER:PTHR21017	20120530		NCBITaxon:10090
RGD	RGD:621705	Grin3b	PMID:11823786|RGD:632842		GO:0042165	neurotransmitter binding	IDA			PANTHER:PTHR18966	20070907		NCBITaxon:10116
RGD	RGD:628737	Slc6a11	PMID:1400419|RGD:727560		GO:0042165	neurotransmitter binding	IDA			PANTHER:PTHR11616	20050217		NCBITaxon:10116
RGD	RGD:620788	Slc6a13	PMID:1400419|RGD:727560		GO:0042165	neurotransmitter binding	IDA			PANTHER:PTHR11616	20050217		NCBITaxon:10116
