assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:P01308	INS	PMID:3553851		GO:0006521	regulation of cellular amino acid metabolic process	IMP		UniProtKB:P01308	PANTHER:PTHR11454	20080602		NCBITaxon:9606
CGD	CGD:CAL0000174561	CDC53	PMID:19270112|CGD_REF:CAL0122496		GO:0006521	regulation of cellular amino acid metabolic process	IMP			PANTHER:PTHR11932	20140625		NCBITaxon:237561
PseudoCAP	PseudoCAP:PA4726.11	crcZ	PMID:23115619		GO:0006521	regulation of cellular amino acid metabolic process	IMP				20190311		NCBITaxon:208964
SGD	SGD:S000004722	ASC1	PMID:34214075		GO:0006521	regulation of cellular amino acid metabolic process	IMP		UniProtKB:P38011	PANTHER:PTHR19868	20221028		NCBITaxon:559292
TAIR	AGI_LocusCode:AT3G59410	GCN2	PMID:12905023|TAIR:Publication:501710173		GO:0006521	regulation of cellular amino acid metabolic process	IGI	SGD:S000002691	TAIR:locus:2081217		20120817		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G30010	nMAT1	PMID:16621844|TAIR:Publication:501718902		GO:0006521	regulation of cellular amino acid metabolic process	IMP		TAIR:locus:2198309		20210331		NCBITaxon:3702
UniProt	AGI_LocusCode:AT5G49450	bZIP1	PMID:21278122|TAIR:Publication:501741663		GO:0006521	regulation of cellular amino acid metabolic process	IMP		TAIR:locus:2157999		20210331		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G60490	VPS34	PMID:25628629|TAIR:Publication:501762683		GO:0006521	regulation of cellular amino acid metabolic process	IMP		TAIR:locus:2036546		20220628		NCBITaxon:3702
MGI	MGI:MGI:96074	Hexb	PMID:15198669		GO:0031323	regulation of cellular metabolic process	IMP	MGI:MGI:1857438		PANTHER:PTHR22600	20050603	GO:0044237	NCBITaxon:10090
MGI	MGI:MGI:1929658	Tbk1	PMID:28069950		GO:0031323	regulation of cellular metabolic process	IGI	MGI:MGI:1328317		PANTHER:PTHR22969	20181017		NCBITaxon:10090
MGI	MGI:MGI:1328317	Trex1	PMID:28069950		GO:0031323	regulation of cellular metabolic process	IGI	MGI:MGI:1929658		PANTHER:PTHR13058	20181017		NCBITaxon:10090
MGI	MGI:MGI:1328317	Trex1	PMID:28069950		GO:0031323	regulation of cellular metabolic process	IGI	MGI:MGI:1919762		PANTHER:PTHR13058	20181017		NCBITaxon:10090
MGI	MGI:MGI:1328317	Trex1	PMID:28069950		GO:0031323	regulation of cellular metabolic process	IMP	MGI:MGI:3052754		PANTHER:PTHR13058	20181017		NCBITaxon:10090
MGI	MGI:MGI:1919762	Sting1	PMID:28069950		GO:0031323	regulation of cellular metabolic process	IGI	MGI:MGI:1328317		PANTHER:PTHR34339	20181017		NCBITaxon:10090
MGI	MGI:MGI:104798	Tnf	PMID:10411298		GO:0031325	positive regulation of cellular metabolic process	IDA			PANTHER:PTHR11471	20231003	GO:0006672	NCBITaxon:10090
MGI	MGI:MGI:1314884	Tnfrsf1a	PMID:14985352		GO:0031325	positive regulation of cellular metabolic process	IGI	UniProtKB:P01375		PANTHER:PTHR46861	20231003	GO:0006672	NCBITaxon:10090
MGI	MGI:MGI:1341864	Nsmaf	PMID:14985352		GO:0031325	positive regulation of cellular metabolic process	IMP	MGI:MGI:2386083		PANTHER:PTHR13743	20231003	GO:0006672	NCBITaxon:10090
MGI	MGI:MGI:104798	Tnf	PMID:14985352		GO:0031325	positive regulation of cellular metabolic process	IDA			PANTHER:PTHR11471	20231003	GO:0006672	NCBITaxon:10090
MGI	MGI:MGI:98962	Wnt7b	PMID:18367557		GO:0044237	cellular metabolic process	IMP	MGI:MGI:3793280		PANTHER:PTHR12027	20091216		NCBITaxon:10090
MGI	MGI:MGI:2676839	Mir154	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:2676819	Mir134	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3783366	Mir1193	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3783370	Mir1197	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:5455177	Mir299b	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3691604	Mir758	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:5531410	Mir496b	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619381	Mir376c	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619399	Mir411	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619398	Mir410	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619396	Mir409	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619392	Mir382	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619391	Mir381	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619389	Mir380	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619386	Mir379	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619382	Mir377	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619378	Mir376b	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619377	Mir376a	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619374	Mir369	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619341	Mir329	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619334	Mir323	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619323	Mir300	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619322	Mir299a	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3629907	Mir496a	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3629905	Mir668	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3629904	Mir667	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3629903	Mir495	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3629901	Mir666	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3629899	Mir679	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3718556	Mir654	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3718547	Mir544	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3718517	Mir453	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619432	Mir543	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619430	Mir541	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619427	Mir539	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619426	Mir494	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619424	Mir487b	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619422	Mir485	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:3619400	Mir412	PMID:25124681		GO:0044237	cellular metabolic process	IMP				20220126		NCBITaxon:10090
MGI	MGI:MGI:6455519	Lncfao	PMID:32513690		GO:0044237	cellular metabolic process	IMP	MGI:MGI:6456687			20211117	CL:0000235	NCBITaxon:10090
MGI	MGI:MGI:1891061	Oxct2a	PMID:12534938		GO:0046950	cellular ketone body metabolic process	IDA			PANTHER:PTHR13707	20070209		NCBITaxon:10090
MGI	MGI:MGI:1914291	Oxct1	PMID:12534938		GO:0046950	cellular ketone body metabolic process	IDA			PANTHER:PTHR13707	20070209		NCBITaxon:10090
RGD	RGD:1584008	Oxct1	PMID:3860190|RGD:2326212		GO:0046950	cellular ketone body metabolic process	IEP			PANTHER:PTHR13707	20100629		NCBITaxon:10116
UniProt	UniProtKB:P55809	OXCT1	PMID:9671268		GO:0046950	cellular ketone body metabolic process	IMP		UniProtKB:P55809	PANTHER:PTHR13707	20071203		NCBITaxon:9606
