assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
AgBase	UniProtKB:Q9ZQY0	Q9ZQY0	PMID:9952460		GO:0006626	protein targeting to mitochondrion	TAS				20090416		NCBITaxon:4577
AgBase	UniProtKB:Q9ZQY2	LOC542483	PMID:9952460		GO:0006626	protein targeting to mitochondrion	TAS				20090414		NCBITaxon:4577
CAFA	RGD:1310230	Mff	PMID:23792689		GO:0006626	protein targeting to mitochondrion	IMP		RGD:1310230	PANTHER:PTHR16501	20161101	UniProtKB:O35303	NCBITaxon:10116
CGD	CGD:CAL0000178676	MAS2	PMID:29082232|CGD_REF:CAL0000215227		GO:0006626	protein targeting to mitochondrion	IMP			PANTHER:PTHR11851	20171206		NCBITaxon:237561
CGD	CGD:CAL0000196010	YDJ1	PMID:29082232|CGD_REF:CAL0000215227		GO:0006626	protein targeting to mitochondrion	IMP			PANTHER:PTHR43888	20171206		NCBITaxon:237561
CGD	CGD:CAL0000195289	MAS1	PMID:29082232|CGD_REF:CAL0000215227		GO:0006626	protein targeting to mitochondrion	IMP			PANTHER:PTHR11851	20171206		NCBITaxon:237561
ComplexPortal	SGD:S000004153	MAS1	PMID:2007593		GO:0006627	protein processing involved in protein targeting to mitochondrion	IDA		SGD:S000004153	PANTHER:PTHR11851	20241112		NCBITaxon:559292
ComplexPortal	SGD:S000001066	MAS2	PMID:2007593		GO:0006627	protein processing involved in protein targeting to mitochondrion	IDA		SGD:S000001066	PANTHER:PTHR11851	20241112		NCBITaxon:559292
ComplexPortal	ComplexPortal:CPX-1630	mpp_yeast	PMID:2007593		GO:0006627	protein processing involved in protein targeting to mitochondrion	IDA				20241112		NCBITaxon:559292
ComplexPortal	ComplexPortal:CPX-6243	mpp_human	PMID:32443488		GO:0006627	protein processing involved in protein targeting to mitochondrion	NAS				20240823		NCBITaxon:9606
ComplexPortal	UniProtKB:O75439	PMPCB	PMID:32443488		GO:0006627	protein processing involved in protein targeting to mitochondrion	NAS		UniProtKB:O75439	PANTHER:PTHR11851	20240823		NCBITaxon:9606
ComplexPortal	UniProtKB:Q10713	PMPCA	PMID:32443488		GO:0006627	protein processing involved in protein targeting to mitochondrion	NAS		UniProtKB:Q10713	PANTHER:PTHR11851	20240823		NCBITaxon:9606
