assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
SGD	SGD:S000003223	FZF1	PMID:10870099		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP		UniProtKB:P32805	PANTHER:PTHR46179	20220601	GO:0000316	NCBITaxon:559292
MGI	MGI:MGI:1098235	P2rx1	PMID:15914557		GO:0043270	positive regulation of monoatomic ion transport	IGI	MGI:MGI:105049		PANTHER:PTHR10125	20080513	GO:0006811|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:1098235	P2rx1	PMID:15914557		GO:0043270	positive regulation of monoatomic ion transport	IGI	MGI:MGI:1918089		PANTHER:PTHR10125	20080513	GO:0006811|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:1098235	P2rx1	PMID:15914557		GO:0043270	positive regulation of monoatomic ion transport	IMP	MGI:MGI:2181608		PANTHER:PTHR10125	20080513	GO:0006811|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:1918089	P2ry12	PMID:15914557		GO:0043270	positive regulation of monoatomic ion transport	IGI	MGI:MGI:105049		PANTHER:PTHR24233	20080513	GO:0006811|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:1918089	P2ry12	PMID:15914557		GO:0043270	positive regulation of monoatomic ion transport	IGI	MGI:MGI:1098235		PANTHER:PTHR24233	20080513	GO:0006811|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:105049	P2ry1	PMID:15914557		GO:0043270	positive regulation of monoatomic ion transport	IGI	MGI:MGI:1098235		PANTHER:PTHR24231	20080513	GO:0006811|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:105049	P2ry1	PMID:15914557		GO:0043270	positive regulation of monoatomic ion transport	IGI	MGI:MGI:1918089		PANTHER:PTHR24231	20080513	GO:0006811|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:105049	P2ry1	PMID:15914557		GO:0043270	positive regulation of monoatomic ion transport	IMP	MGI:MGI:2181709		PANTHER:PTHR24231	20080513	GO:0006811|GO:0051649	NCBITaxon:10090
SGD	SGD:S000004231	CSC1	PMID:24503647		GO:0005227	calcium-activated cation channel activity	IDA		UniProtKB:Q06538	PANTHER:PTHR13018	20210810	GO:0006812	NCBITaxon:559292
MGI	MGI:MGI:94924	Drd2	PMID:11566895		GO:0043266	regulation of potassium ion transport	IMP	MGI:MGI:1857875		PANTHER:PTHR24248	20070724	GO:0006813	NCBITaxon:10090
MGI	MGI:MGI:97360	Nos1	PMID:12074580		GO:0043267	negative regulation of potassium ion transport	IMP	MGI:MGI:1857227		PANTHER:PTHR19384	20061130	GO:0006813|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:97362	Nos3	PMID:12074580		GO:0043267	negative regulation of potassium ion transport	IMP	MGI:MGI:2150145		PANTHER:PTHR19384	20061130	GO:0006813|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:94921	Dpp6	PMID:20573902		GO:0043266	regulation of potassium ion transport	IMP			PANTHER:PTHR11731	20111229	GO:0006813|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:97297	Nedd4	PMID:10212229		GO:0010766	negative regulation of sodium ion transport	IDA			PANTHER:PTHR11254	20081114	GO:0006814|GO:0051649	NCBITaxon:10090
MGI	MGI:MGI:94906	Dmpk	PMID:11526199		GO:0002028	regulation of sodium ion transport	IMP	MGI:MGI:2182402		PANTHER:PTHR24356	20080415	GO:0006814|GO:0051649	NCBITaxon:10090
