assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:Q11206	ST3GAL4	PMID:8288606		GO:0030259	lipid glycosylation	IDA		UniProtKB:Q11206	PANTHER:PTHR13713	20170803	GO:0009247|CHEBI:27938|CHEBI:78568|GO:0009247|CHEBI:77709|CHEBI:78445	NCBITaxon:9606
BHF-UCL	UniProtKB:Q16842	ST3GAL2	PMID:9266697		GO:0030259	lipid glycosylation	IDA		UniProtKB:Q16842	PANTHER:PTHR46032	20170803	CHEBI:27938|GO:0009247|CHEBI:78568|CHEBI:87785|GO:0009247|CHEBI:78452|CHEBI:82939|GO:0009247|CHEBI:82940|CHEBI:88069|GO:0009247|CHEBI:90151|CHEBI:82639|GO:0009247|CHEBI:82637|CHEBI:77709|GO:0009247|CHEBI:78445	NCBITaxon:9606
MGI	MGI:MGI:2443301	Slc35c1	PMID:18308723		GO:0030259	lipid glycosylation	IMP	MGI:MGI:3709989		PANTHER:PTHR11132	20090224	EMAPA:17972	NCBITaxon:10090
TAIR	AGI_LocusCode:AT5G04500	GINT1	PMID:29760197|TAIR:Publication:501779871		GO:0030259	lipid glycosylation	IMP		TAIR:locus:2184347		20180608		NCBITaxon:3702
UniProt	RGD:727913	A3galt2	PMID:12626403|RGD:632674		GO:0030259	lipid glycosylation	IDA			PANTHER:PTHR10462	20140307		NCBITaxon:10116
UniProt	RGD:629476	Ggta1	PMID:12626403|RGD:632674	not	GO:0030259	lipid glycosylation	IDA			PANTHER:PTHR10462	20140307		NCBITaxon:10116
UniProt	MGI:MGI:2449143	Gbgt1	PMID:14573676		GO:0030259	lipid glycosylation	TAS			PANTHER:PTHR10462	20040507		NCBITaxon:10090
UniProt	UniProtKB:Q1MJ95	rgtE	PMID:22110131		GO:0030259	lipid glycosylation	IMP				20160526		NCBITaxon:216596
UniProt	MGI:MGI:95665	Gba1	PMID:24211208		GO:0030259	lipid glycosylation	IDA			PANTHER:PTHR11069	20181113		NCBITaxon:10090
UniProt	UniProtKB:P04062	GBA1	PMID:24211208		GO:0030259	lipid glycosylation	IDA		UniProtKB:P04062	PANTHER:PTHR11069	20181113		NCBITaxon:9606
UniProt	MGI:MGI:2654325	Gba2	PMID:26724485		GO:0030259	lipid glycosylation	IDA			PANTHER:PTHR12654	20181115		NCBITaxon:10090
UniProt	UniProtKB:P04062	GBA1	PMID:26724485		GO:0030259	lipid glycosylation	IDA		UniProtKB:P04062	PANTHER:PTHR11069	20181115		NCBITaxon:9606
UniProt	UniProtKB:Q53WK1	GINT1	PMID:29760197		GO:0030259	lipid glycosylation	IMP			PANTHER:PTHR11062	20180926		NCBITaxon:39947
UniProt	UniProtKB:Q9Y5Z6	B3GALT1	PMID:9582303		GO:0030259	lipid glycosylation	IDA		UniProtKB:Q9Y5Z6	PANTHER:PTHR11214	20170718		NCBITaxon:9606
GOC	AGI_LocusCode:AT3G19280	FUT11	PMID:21515584|TAIR:Publication:501742393		GO:0036065	fucosylation	IDA		TAIR:locus:2094078		20240420		NCBITaxon:3702
MGI	MGI:MGI:1916314	Fuom	PMID:20609214		GO:0036065	fucosylation	IMP	MGI:MGI:5427618		PANTHER:PTHR31690	20131030	MGI:MGI:87951	NCBITaxon:10090
MGI	MGI:MGI:1916863	Pofut2	PMID:20637190		GO:0036065	fucosylation	IMP	MGI:MGI:3604508		PANTHER:PTHR13398	20120815		NCBITaxon:10090
MGI	MGI:MGI:1916863	Pofut2	PMID:20637190		GO:0036065	fucosylation	IMP	MGI:MGI:4127173		PANTHER:PTHR13398	20120815		NCBITaxon:10090
MGI	MGI:MGI:2385166	Slc35c2	PMID:20837470		GO:0036065	fucosylation	IDA			PANTHER:PTHR11132	20130124		NCBITaxon:10090
MGI	MGI:MGI:109375	Fut1	PMID:9355741		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20120221		NCBITaxon:10090
UniProt	UniProtKB:F6Q1T7	FUT1	PMID:10814703		GO:0036065	fucosylation	IDA		UniProtKB:F6Q1T7	PANTHER:PTHR11927	20200116		NCBITaxon:9913
UniProt	UniProtKB:Q28113	FUT2	PMID:10814703		GO:0036065	fucosylation	IDA		UniProtKB:Q28113	PANTHER:PTHR11927	20200117		NCBITaxon:9913
UniProt	MGI:MGI:109374	Fut2	PMID:11018479		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200120		NCBITaxon:10090
UniProt	RGD:2639	Fut2	PMID:11341836|RGD:728460		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200120		NCBITaxon:10116
UniProt	MGI:MGI:109374	Fut2	PMID:11368156		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200120		NCBITaxon:10090
UniProt	MGI:MGI:109374	Fut2	PMID:11713270		GO:0036065	fucosylation	IMP			PANTHER:PTHR11927	20200120		NCBITaxon:10090
UniProt	MGI:MGI:1330859	Fut9	PMID:12626397		GO:0036065	fucosylation	IDA			PANTHER:PTHR11929	20191112		NCBITaxon:10090
UniProt	MGI:MGI:109375	Fut1	PMID:14967068		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200116		NCBITaxon:10090
UniProt	MGI:MGI:109374	Fut2	PMID:14967068		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200120		NCBITaxon:10090
UniProt	WB:WBGene00020222	fut-6	PMID:15364955|WB_REF:WBPaper00024382		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001505	fut-1	PMID:15364955|WB_REF:WBPaper00024382		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	UniProtKB:O30511	fucT	PMID:16800635		GO:0036065	fucosylation	IMP				20161003		NCBITaxon:210
UniProt	UniProtKB:O30511	fucT	PMID:17251184		GO:0036065	fucosylation	IMP				20161003		NCBITaxon:210
UniProt	WB:WBGene00006402	fut-3	PMID:17369288|WB_REF:WBPaper00029194		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00020222	fut-6	PMID:17369288|WB_REF:WBPaper00029194		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00043986	fut-5	PMID:17369288|WB_REF:WBPaper00029194		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001505	fut-1	PMID:17369288|WB_REF:WBPaper00029194		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	UniProtKB:Q9Y231	FUT9	PMID:18395013		GO:0036065	fucosylation	IDA		UniProtKB:Q9Y231	PANTHER:PTHR11929	20191111		NCBITaxon:9606
UniProt	UniProtKB:P21217	FUT3	PMID:1977660		GO:0036065	fucosylation	IDA		UniProtKB:P21217	PANTHER:PTHR11929	20200124		NCBITaxon:9606
UniProt	UniProtKB:Q28113	FUT2	PMID:20506485		GO:0036065	fucosylation	IDA		UniProtKB:Q28113	PANTHER:PTHR11927	20200121		NCBITaxon:9913
UniProt	MGI:MGI:109375	Fut1	PMID:20506485		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200121		NCBITaxon:10090
UniProt	MGI:MGI:109374	Fut2	PMID:21172308		GO:0036065	fucosylation	IMP			PANTHER:PTHR11927	20200121		NCBITaxon:10090
UniProt	WB:WBGene00020222	fut-6	PMID:23754284|WB_REF:WBPaper00042476		GO:0036065	fucosylation	IDA			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001505	fut-1	PMID:23754284|WB_REF:WBPaper00042476		GO:0036065	fucosylation	IDA			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001508	fut-8	PMID:23754284|WB_REF:WBPaper00042476		GO:0036065	fucosylation	IDA			PANTHER:PTHR13132	20161101		NCBITaxon:6239
UniProt	WB:WBGene00020222	fut-6	PMID:26002521|WB_REF:WBPaper00046837		GO:0036065	fucosylation	IGI	UniProtKB:G5EDR5		PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001505	fut-1	PMID:26002521|WB_REF:WBPaper00046837		GO:0036065	fucosylation	IGI	UniProtKB:G5EEE1		PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001508	fut-8	PMID:26002521|WB_REF:WBPaper00046837		GO:0036065	fucosylation	IGI	UniProtKB:G5EDR5		PANTHER:PTHR13132	20161101		NCBITaxon:6239
UniProt	WB:WBGene00020222	fut-6	PMID:26538210|WB_REF:WBPaper00048766		GO:0036065	fucosylation	IGI	WB:WBGene00001505|WB:WBGene00001508		PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001505	fut-1	PMID:26538210|WB_REF:WBPaper00048766		GO:0036065	fucosylation	IGI	WB:WBGene00001508|WB:WBGene00020222		PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001508	fut-8	PMID:26538210|WB_REF:WBPaper00048766		GO:0036065	fucosylation	IGI	WB:WBGene00001505|WB:WBGene00020222		PANTHER:PTHR13132	20161101		NCBITaxon:6239
UniProt	UniProtKB:O30511	fucT	PMID:9261149		GO:0036065	fucosylation	IMP				20161003		NCBITaxon:210
ZFIN	ZFIN:ZDB-GENE-031118-20	fut8a	PMID:36611938		GO:0036065	fucosylation	IMP	ZFIN:ZDB-MRPHLNO-090616-23		PANTHER:PTHR13132	20240229		NCBITaxon:7955
FlyBase	FB:FBgn0036485	FucTA	PMID:21203496|FB:FBrf0212671		GO:0036071	N-glycan fucosylation	IMP			PANTHER:PTHR11929	20130711		NCBITaxon:7227
MGI	MGI:MGI:1330859	Fut9	PMID:23986452		GO:0036071	N-glycan fucosylation	IDA			PANTHER:PTHR11929	20220705		NCBITaxon:10090
MGI	MGI:MGI:1858901	Fut8	PMID:24619415		GO:0036071	N-glycan fucosylation	IMP			PANTHER:PTHR13132	20150813		NCBITaxon:10090
TAIR	AGI_LocusCode:AT4G32272	UGNT1	PMID:30224661|TAIR:Publication:501781362		GO:0036071	N-glycan fucosylation	IMP		TAIR:locus:4010713922		20180927		NCBITaxon:3702
UniProt	UniProtKB:Q6P4F1	FUT10	PMID:19088067		GO:0036071	N-glycan fucosylation	IDA		UniProtKB:Q6P4F1-1	PANTHER:PTHR11929	20210727		NCBITaxon:9606
UniProt	UniProtKB:Q6P4F1	FUT10	PMID:19088067		GO:0036071	N-glycan fucosylation	IDA		UniProtKB:Q6P4F1-4	PANTHER:PTHR11929	20210727		NCBITaxon:9606
UniProt	UniProtKB:Q6P4F1	FUT10	PMID:19088067		GO:0036071	N-glycan fucosylation	IDA		UniProtKB:Q6P4F1-5	PANTHER:PTHR11929	20210727		NCBITaxon:9606
UniProt	UniProtKB:Q495W5	FUT11	PMID:19088067		GO:0036071	N-glycan fucosylation	IDA		UniProtKB:Q495W5-2	PANTHER:PTHR11929	20210727		NCBITaxon:9606
UniProt	MGI:MGI:2384748	Fut10	PMID:23986452		GO:0036071	N-glycan fucosylation	IDA			PANTHER:PTHR11929	20210727		NCBITaxon:10090
UniProt	UniProtKB:P51993	FUT6	PMID:9363434		GO:0036071	N-glycan fucosylation	IDA		UniProtKB:P51993	PANTHER:PTHR46853	20200309		NCBITaxon:9606
ZFIN	ZFIN:ZDB-GENE-031118-20	fut8a	PMID:21069830		GO:0036071	N-glycan fucosylation	IMP	ZFIN:ZDB-MRPHLNO-090616-23		PANTHER:PTHR13132	20120612		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-031118-20	fut8a	PMID:21069830		GO:0036071	N-glycan fucosylation	IMP	ZFIN:ZDB-MRPHLNO-101207-1		PANTHER:PTHR13132	20120612		NCBITaxon:7955
AspGD	UniProtKB:Q4WV46	AFUA_5G10780	PMID:24257745		GO:0042125	protein galactosylation	IMP			PANTHER:PTHR43725	20131125		NCBITaxon:330879
UniProt	UniProtKB:P08037	B4GALT1	PMID:23754284		GO:0042125	protein galactosylation	IDA		UniProtKB:P08037	PANTHER:PTHR19300	20161101		NCBITaxon:9913
