assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
MGI	MGI:MGI:109175	Dab2	PMID:12413896		GO:0000904	cell morphogenesis involved in differentiation	IMP	MGI:MGI:2429678		PANTHER:PTHR47695	20060130	EMAPA:16058|CL:0000223	NCBITaxon:10090
MGI	MGI:MGI:103022	Reln	PMID:12925587		GO:0000904	cell morphogenesis involved in differentiation	IMP	MGI:MGI:1856398		PANTHER:PTHR11841	20050218	CL:0000681	NCBITaxon:10090
MGI	MGI:MGI:107717	Myh9	PMID:15292239		GO:0000904	cell morphogenesis involved in differentiation	IMP	MGI:MGI:3522434		PANTHER:PTHR45615	20050303	EMAPA:16051|CL:0000223	NCBITaxon:10090
MGI	MGI:MGI:88276	Ctnnb1	PMID:16102745		GO:0000904	cell morphogenesis involved in differentiation	IMP	MGI:MGI:2148567|MGI:MGI:3045749		PANTHER:PTHR45976	20220408	EMAPA:16799|CL:0000066	NCBITaxon:10090
MGI	MGI:MGI:1329040	Dkk1	PMID:18403408		GO:0000904	cell morphogenesis involved in differentiation	IMP	MGI:MGI:2387760		PANTHER:PTHR12113	20091113	EMAPA:16052|CL:0000223	NCBITaxon:10090
MGI	MGI:MGI:1344394	Lamc3	PMID:19907020		GO:0000904	cell morphogenesis involved in differentiation	IGI	MGI:MGI:99916		PANTHER:PTHR10574	20110111	EMAPA:16519|CL:0000636	NCBITaxon:10090
MGI	MGI:MGI:99916	Lamb2	PMID:19907020		GO:0000904	cell morphogenesis involved in differentiation	IGI	MGI:MGI:1344394		PANTHER:PTHR10574	20110111	EMAPA:16519|CL:0000636	NCBITaxon:10090
MGI	MGI:MGI:103006	Epb41l5	PMID:20678497		GO:0000904	cell morphogenesis involved in differentiation	IMP	MGI:MGI:3578147		PANTHER:PTHR23280	20101226	EMAPA:16075	NCBITaxon:10090
MGI	MGI:MGI:2444314	Fat3	PMID:21903076		GO:0000904	cell morphogenesis involved in differentiation	IMP	MGI:MGI:5295415		PANTHER:PTHR24026	20131023	EMAPA:35741|CL:0000561	NCBITaxon:10090
MGI	MGI:MGI:97370	Enpp1	PMID:21930712		GO:0000904	cell morphogenesis involved in differentiation	IMP	MGI:MGI:2385534		PANTHER:PTHR10151	20210708	GO:0001649|GO:0033591	NCBITaxon:10090
MGI	MGI:MGI:97370	Enpp1	PMID:21930712		GO:0000904	cell morphogenesis involved in differentiation	IMP			PANTHER:PTHR10151	20210708	GO:0001649|GO:0033591	NCBITaxon:10090
MGI	MGI:MGI:1924437	Lncbate1	PMID:32513690		GO:0000904	cell morphogenesis involved in differentiation	IMP				20211117	CL:0000449	NCBITaxon:10090
TAIR	AGI_LocusCode:AT1G12040	LRX1	PMID:11331608|TAIR:Publication:501680461		GO:0000904	cell morphogenesis involved in differentiation	IMP		TAIR:locus:2008895		20031009		NCBITaxon:3702
TAIR	AGI_LocusCode:AT1G62440	LRX2	PMID:12834403|TAIR:Publication:501707762		GO:0000904	cell morphogenesis involved in differentiation	IGI	TAIR:LRX1	TAIR:locus:2203861		20031009		NCBITaxon:3702
ZFIN	ZFIN:ZDB-GENE-090312-98	tet2	PMID:28926578		GO:0000904	cell morphogenesis involved in differentiation	IGI	ZFIN:ZDB-GENE-090312-98		PANTHER:PTHR23358	20201223	ZFA:0009310	NCBITaxon:7955
