assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
EcoCyc	UniProtKB:P0ABN9	dcuB	PMID:7961398		GO:0015740	C4-dicarboxylate transport	IDA			PANTHER:PTHR36106	20160404		NCBITaxon:83333
EcoCyc	UniProtKB:P0ABN5	dcuA	PMID:7961398		GO:0015740	C4-dicarboxylate transport	IDA			PANTHER:PTHR36106	20160403		NCBITaxon:83333
EcoCyc	UniProtKB:P0ABN5	dcuA	PMID:8020497		GO:0015740	C4-dicarboxylate transport	IDA			PANTHER:PTHR36106	20160404		NCBITaxon:83333
EcoCyc	UniProtKB:P0ABN9	dcuB	PMID:8955408		GO:0015740	C4-dicarboxylate transport	IDA			PANTHER:PTHR36106	20160403		NCBITaxon:83333
EcoliWiki	UniProtKB:P0ABP3	dcuC	PMID:8955408		GO:0015740	C4-dicarboxylate transport	IGI	EcoliWiki:dcuA|EcoliWiki:dcuB		PANTHER:PTHR42002	20081117		NCBITaxon:83333
GeneDB	TriTrypDB:Tb927.10.12840	MCP12	PMID:29581011		GO:0015740	C4-dicarboxylate transport	IGI	UniProtKB:Q06143			20180817		NCBITaxon:185431
PseudoCAP	PseudoCAP:PA5169	dctM	PMID:21725012		GO:0015740	C4-dicarboxylate transport	IMP				20190311		NCBITaxon:208964
PseudoCAP	PseudoCAP:PA5168	dctQ	PMID:21725012		GO:0015740	C4-dicarboxylate transport	IMP				20190311		NCBITaxon:208964
PseudoCAP	PseudoCAP:PA5167	dctP	PMID:21725012		GO:0015740	C4-dicarboxylate transport	IMP				20190311		NCBITaxon:208964
PseudoCAP	PseudoCAP:PA1183	dctA	PMID:21725012		GO:0015740	C4-dicarboxylate transport	IMP				20190311		NCBITaxon:208964
PseudoCAP	PseudoCAP:PA1183	dctA	PMID:21725012		GO:0015740	C4-dicarboxylate transport	IDA				20190311		NCBITaxon:208964
UniProt	UniProtKB:P55851	UCP2	PMID:24395786		GO:0015740	C4-dicarboxylate transport	IMP			PANTHER:PTHR45618	20221021		NCBITaxon:9606
ARUK-UCL	UniProtKB:P30825	SLC7A1	PMID:28684763		GO:0015807	L-amino acid transport	IDA			PANTHER:PTHR43243	20200529	CHEBI:27747|GO:0009897|GO:0009898	NCBITaxon:9606
FlyBase	FB:FBgn0029762	NAAT1	PMID:18718864|FB:FBrf0206657		GO:0015807	L-amino acid transport	IDA			PANTHER:PTHR11616	20090402		NCBITaxon:7227
MGI	MGI:MGI:102537	Nat3	PMID:12537539		GO:0015807	L-amino acid transport	IDA			PANTHER:PTHR11786	20041223		NCBITaxon:10090
MGI	MGI:MGI:1931352	Slc43a1	PMID:15659399		GO:0015807	L-amino acid transport	IDA			PANTHER:PTHR20766	20050701		NCBITaxon:10090
MGI	MGI:MGI:1355323	Slc7a8	PMID:15659399		GO:0015807	L-amino acid transport	IDA			PANTHER:PTHR11785	20050708		NCBITaxon:10090
MGI	MGI:MGI:1298205	Slc7a5	PMID:15659399		GO:0015807	L-amino acid transport	IDA			PANTHER:PTHR11785	20050701		NCBITaxon:10090
MGI	MGI:MGI:2442746	Slc43a2	PMID:15659399		GO:0015807	L-amino acid transport	IDA			PANTHER:PTHR20766	20050701		NCBITaxon:10090
RGD	RGD:620639	Slc7a5	PMID:15980244|RGD:151361128		GO:0015807	L-amino acid transport	IMP			PANTHER:PTHR11785	20220224		NCBITaxon:10116
UniProt	WB:WBGene00003877	pept-1	PMID:30560135|WB_REF:WBPaper00055920		GO:0015807	L-amino acid transport	IMP			PANTHER:PTHR11654	20190606		NCBITaxon:6239
EcoCyc	UniProtKB:P64550	alaE	PMID:26073055		GO:0015808	L-alanine transport	IDA				20160627		NCBITaxon:83333
EcoCyc	UniProtKB:P0AAE0	cycA	PMID:4574696		GO:0015808	L-alanine transport	IMP			PANTHER:PTHR43495	20111031		NCBITaxon:83333
MGI	MGI:MGI:2445299	Slc36a1	PMID:11959859		GO:0015808	L-alanine transport	IDA			PANTHER:PTHR22950	20021205		NCBITaxon:10090
MGI	MGI:MGI:1891430	Slc36a2	PMID:11959859		GO:0015808	L-alanine transport	IDA			PANTHER:PTHR22950	20021205		NCBITaxon:10090
PseudoCAP	PseudoCAP:PA1074	braC	PMID:18833300		GO:0015808	L-alanine transport	IMP				20190311		NCBITaxon:208964
PseudoCAP	PseudoCAP:PA1073	braD	PMID:18833300		GO:0015808	L-alanine transport	IMP				20190311		NCBITaxon:208964
PseudoCAP	PseudoCAP:PA1071	braF	PMID:18833300		GO:0015808	L-alanine transport	IMP				20190311		NCBITaxon:208964
PseudoCAP	PseudoCAP:PA1070	braG	PMID:18833300		GO:0015808	L-alanine transport	IMP				20190311		NCBITaxon:208964
