assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:Q9HD47	RANGRF	PMID:23420830		GO:0032527	protein exit from endoplasmic reticulum	IMP		UniProtKB:Q9HD47	PANTHER:PTHR15837	20130722		NCBITaxon:9606
CACAO	UniProtKB:Q9BXW4	MAP1LC3C	PMID:26431026		GO:0032527	protein exit from endoplasmic reticulum	IMP		UniProtKB:Q9BXW4	PANTHER:PTHR10969	20180214		NCBITaxon:9606
CACAO	UniProtKB:O15040	TECPR2	PMID:26431026		GO:0032527	protein exit from endoplasmic reticulum	IMP		UniProtKB:O15040	PANTHER:PTHR23287	20180227		NCBITaxon:9606
SGD	SGD:S000002223	PEX19	PMID:16009135		GO:0032527	protein exit from endoplasmic reticulum	IMP		SGD:S000002223	PANTHER:PTHR12774	20130829	SGD:S000002737	NCBITaxon:559292
SGD	SGD:S000005378	TLG2	PMID:18753406		GO:0032527	protein exit from endoplasmic reticulum	IGI	SGD:S000004684	SGD:S000005378	PANTHER:PTHR19957	20130807		NCBITaxon:559292
SGD	SGD:S000000021	PMT2	PMID:21147851		GO:0032527	protein exit from endoplasmic reticulum	IGI	SGD:S000002253	SGD:S000000021	PANTHER:PTHR10050	20130807		NCBITaxon:559292
SGD	SGD:S000002253	PMT1	PMID:21147851		GO:0032527	protein exit from endoplasmic reticulum	IGI	SGD:S000000021	SGD:S000002253	PANTHER:PTHR10050	20130807		NCBITaxon:559292
TAIR	AGI_LocusCode:AT4G03510	RMA1	PMID:19234086|TAIR:Publication:501729805		GO:0032527	protein exit from endoplasmic reticulum	IMP		TAIR:locus:2128746		20090330		NCBITaxon:3702
TAIR	AGI_LocusCode:AT1G54030	MVP1	PMID:20626647|TAIR:Publication:501742272		GO:0032527	protein exit from endoplasmic reticulum	IMP		TAIR:locus:2014385		20110907		NCBITaxon:3702
TAIR	AGI_LocusCode:AT3G27530	GC6	PMID:20837504|TAIR:Publication:501739913		GO:0032527	protein exit from endoplasmic reticulum	IMP		TAIR:locus:2091438		20110131		NCBITaxon:3702
TAIR	AGI_LocusCode:AT2G32900	ATZW10	PMID:24118572|TAIR:Publication:501756753		GO:0032527	protein exit from endoplasmic reticulum	IMP		TAIR:locus:2059412		20180628		NCBITaxon:3702
TAIR	AGI_LocusCode:AT2G42700	MIP3	PMID:24118572|TAIR:Publication:501756753		GO:0032527	protein exit from endoplasmic reticulum	IMP		TAIR:locus:2041594		20180628		NCBITaxon:3702
TAIR	AGI_LocusCode:AT5G24350	MIP2	PMID:24118572|TAIR:Publication:501756753		GO:0032527	protein exit from endoplasmic reticulum	IMP		TAIR:locus:2152881		20180628		NCBITaxon:3702
UniProt	UniProtKB:Q9BVK6	TMED9	PMID:18287528	not	GO:0032527	protein exit from endoplasmic reticulum	IMP		UniProtKB:Q9BVK6	PANTHER:PTHR22811	20110728		NCBITaxon:9606
UniProt	UniProtKB:P49257	LMAN1	PMID:18287528	not	GO:0032527	protein exit from endoplasmic reticulum	IMP		UniProtKB:P49257	PANTHER:PTHR12223	20110728		NCBITaxon:9606
UniProt	UniProtKB:O15260	SURF4	PMID:18287528	not	GO:0032527	protein exit from endoplasmic reticulum	IMP		UniProtKB:O15260	PANTHER:PTHR23427	20110728		NCBITaxon:9606
