assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ARUK-UCL	UniProtKB:P25090	FPR2	PMID:20141570		GO:0070374	positive regulation of ERK1 and ERK2 cascade	IGI	UniProtKB:P05067-PRO_0000000092|UniProtKB:Q9UEW3		PANTHER:PTHR24225	20170531	GO:0001934	NCBITaxon:9606
MGI	MGI:MGI:109349	Atf2	PMID:16405968		GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IDA			PANTHER:PTHR19304	20210601	GO:0001934|GO:0010467|GO:0045944	NCBITaxon:10090
MGI	MGI:MGI:97895	Reg1	PMID:16405968		GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	IMP	MGI:MGI:2446480		PANTHER:PTHR22803	20210601	GO:0001934|GO:1990798	NCBITaxon:10090
UniProt	WB:WBGene00013591	gcn-2	PMID:23692540|WB_REF:WBPaper00042422		GO:0042594	response to starvation	IMP			PANTHER:PTHR11042	20151109	WB:WBGene00008480|GO:0001934	NCBITaxon:6239
ARUK-UCL	MGI:MGI:1346861	Mapk8	PMID:22683681|MGI:MGI:5462161		GO:0030424	axon	IMP			PANTHER:PTHR24055	20171120	GO:0006468	NCBITaxon:10090
ARUK-UCL	MGI:MGI:1346861	Mapk8	PMID:22683681|MGI:MGI:5462161		GO:0097441	basal dendrite	IMP			PANTHER:PTHR24055	20171120	GO:0006468	NCBITaxon:10090
ARUK-UCL	UniProtKB:Q99538	LGMN	PMID:25326800		GO:0004197	cysteine-type endopeptidase activity	IDA			PANTHER:PTHR12000	20180308	UniProtKB:P10636|GO:0010447|UBERON:0000955|UniProtKB:P10636|GO:1904646|CL:0010012|GO:0051258|GO:0006468	NCBITaxon:9606
ARUK-UCL	MGI:MGI:1330838	Lgmn	PMID:25326800|MGI:MGI:5702834		GO:0004197	cysteine-type endopeptidase activity	IMP			PANTHER:PTHR12000	20190909	UniProtKB:P10637|GO:0010447|UBERON:0002113|UniProtKB:P10637|GO:0010447|EMAPA:17544|UBERON:0007222|GO:0006468|UniProtKB:P10637|GO:0010447|EMAPA:35405|UBERON:0007222|GO:0006468	NCBITaxon:10090
ARUK-UCL	MGI:MGI:95299	Eif2s1	PMID:27430620|MGI:MGI:6148443		GO:0034063	stress granule assembly	IMP			PANTHER:PTHR10602	20180309	GO:0006468|GO:0034599	NCBITaxon:10090
AgBase	UniProtKB:C0SW08	CDK1	PMID:21778139		GO:1904146	positive regulation of meiotic cell cycle process involved in oocyte maturation	IMP			PANTHER:PTHR24056	20151107	GO:0006468	NCBITaxon:9823
MGI	PR:O70293-1	mGRK6/iso:GRK6A	PMID:10446210		GO:0004672	protein kinase activity	IDA				20190619	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:95583	Fshr	PMID:12204217		GO:0001932	regulation of protein phosphorylation	IMP	MGI:MGI:2384087		PANTHER:PTHR24372	20121130	GO:0006468|MGI:MGI:97309	NCBITaxon:10090
MGI	MGI:MGI:95583	Fshr	PMID:12204217		GO:0001932	regulation of protein phosphorylation	IMP	MGI:MGI:2384087		PANTHER:PTHR24372	20121130	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:1306826	Sema7a	PMID:12879062		GO:0001934	positive regulation of protein phosphorylation	IDA			PANTHER:PTHR11036	20140129	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:97595	Prkca	PMID:14966518		GO:0001934	positive regulation of protein phosphorylation	IMP	MGI:MGI:3037088		PANTHER:PTHR24356	20051228	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:97595	Prkca	PMID:14966518		GO:0001933	negative regulation of protein phosphorylation	IMP	MGI:MGI:3037088		PANTHER:PTHR24356	20051228	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:96552	Il3	PMID:14967141		GO:0001934	positive regulation of protein phosphorylation	IDA				20070212	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:1926387	Cdon	PMID:15572127		GO:0001934	positive regulation of protein phosphorylation	IDA			PANTHER:PTHR44170	20101201	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:108047	Bag1	PMID:16116448		GO:0001933	negative regulation of protein phosphorylation	IMP	MGI:MGI:3528234		PANTHER:PTHR12329	20130923	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:97490	Pax6	PMID:16497297		GO:0001933	negative regulation of protein phosphorylation	IMP	MGI:MGI:1856155		PANTHER:PTHR45636	20140624	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:1929459	Rabgef1	PMID:16533754		GO:0001933	negative regulation of protein phosphorylation	IMP	MGI:MGI:3051384		PANTHER:PTHR23101	20120613	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:3584043	Dok7	PMID:16794080		GO:0001934	positive regulation of protein phosphorylation	IMP			PANTHER:PTHR21636	20060814	GO:0006468|MGI:MGI:103581	NCBITaxon:10090
MGI	MGI:MGI:1341850	Rb1cc1	PMID:17015619		GO:0001934	positive regulation of protein phosphorylation	IMP	MGI:MGI:3690329		PANTHER:PTHR13222	20070406	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:2679683	Paqr3	PMID:17724343		GO:0001933	negative regulation of protein phosphorylation	IMP	MGI:MGI:3757569		PANTHER:PTHR20855	20131030	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:3028642	Iqgap3	PMID:18604197		GO:0001934	positive regulation of protein phosphorylation	IMP			PANTHER:PTHR14149	20110322	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:98371	Sox9	PMID:19047045		GO:0001934	positive regulation of protein phosphorylation	IDA			PANTHER:PTHR45803	20110328	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:107940	Ezh2	PMID:19303854		GO:0001932	regulation of protein phosphorylation	IMP	MGI:MGI:2661097		PANTHER:PTHR45747	20101221	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:96432	Igf1	PMID:19744960		GO:0001932	regulation of protein phosphorylation	IDA			PANTHER:PTHR46845	20101207	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:98384	Spn	PMID:20360400		GO:0001934	positive regulation of protein phosphorylation	IGI	MGI:MGI:1314872		PANTHER:PTHR35265	20131029	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:95560	Flt3l	PMID:20360400		GO:0001934	positive regulation of protein phosphorylation	IGI	MGI:MGI:1344336		PANTHER:PTHR11032	20131029	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:95560	Flt3l	PMID:20360400		GO:0001934	positive regulation of protein phosphorylation	IGI	MGI:MGI:95559		PANTHER:PTHR11032	20131029	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:95559	Flt3	PMID:20360400		GO:0001934	positive regulation of protein phosphorylation	IGI	MGI:MGI:1344336		PANTHER:PTHR24416	20131029	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:95559	Flt3	PMID:20360400		GO:0001934	positive regulation of protein phosphorylation	IGI	MGI:MGI:95560		PANTHER:PTHR24416	20131029	GO:0006468	NCBITaxon:10090
MGI	MGI:MGI:1344336	Fiz1	PMID:20360400		GO:0001934	positive regulation of protein phosphorylation	IGI	MGI:MGI:95559		PANTHER:PTHR24383	20131029	GO:0006468	NCBITaxon:10090
