assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ARUK-UCL	MGI:MGI:108520	Fzd4	PMID:25424568|MGI:MGI:6114830		GO:0038023	signaling receptor activity	IGI	UniProtKB:Q9QZH0		PANTHER:PTHR11309	20171221	CL:0002608|GO:0016055	NCBITaxon:10090
ARUK-UCL	RGD:71017	Fzd4	PMID:25424568|RGD:11060597		GO:0038023	signaling receptor activity	IGI	UniProtKB:Q61088		PANTHER:PTHR11309	20171221	CL:0002608|GO:0016055	NCBITaxon:10116
BHF-UCL	UniProtKB:Q9UBV4	WNT16	PMID:19951988		GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	IMP			PANTHER:PTHR12027	20230718	GO:0016055	NCBITaxon:9606
MGI	MGI:MGI:88039	Apc	PMID:11756652		GO:0030178	negative regulation of Wnt signaling pathway	IMP	MGI:MGI:1857966		PANTHER:PTHR12607	20081111	GO:0016055	NCBITaxon:10090
MGI	MGI:MGI:88039	Apc	PMID:15198980		GO:0030178	negative regulation of Wnt signaling pathway	IMP	MGI:MGI:1857966		PANTHER:PTHR12607	20081107	GO:0016055	NCBITaxon:10090
MGI	MGI:MGI:88039	Apc	PMID:15550389		GO:0030178	negative regulation of Wnt signaling pathway	IMP	MGI:MGI:1857966		PANTHER:PTHR12607	20081106	GO:0016055	NCBITaxon:10090
MGI	MGI:MGI:88039	Apc	PMID:15563600		GO:0030178	negative regulation of Wnt signaling pathway	IMP	MGI:MGI:3521822		PANTHER:PTHR12607	20081107	GO:0016055	NCBITaxon:10090
MGI	MGI:MGI:98364	Sox2	PMID:15781477		GO:0030178	negative regulation of Wnt signaling pathway	IGI	MGI:MGI:88276		PANTHER:PTHR10270	20080825	GO:0016055	NCBITaxon:10090
MGI	MGI:MGI:103124	Barx1	PMID:15809042		GO:0030178	negative regulation of Wnt signaling pathway	IGI	MGI:MGI:1196625		PANTHER:PTHR24330	20050728	GO:0016055	NCBITaxon:10090
MGI	MGI:MGI:104723	Fgf9	PMID:16700629		GO:0030178	negative regulation of Wnt signaling pathway	IGI	MGI:MGI:98957		PANTHER:PTHR11486	20100302	GO:0016055	NCBITaxon:10090
