assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ComplexPortal	UniProtKB:P23367	mutL	PMID:31757945		GO:0000717	nucleotide-excision repair, DNA duplex unwinding	IDA			PANTHER:PTHR10073	20240827		NCBITaxon:83333
ComplexPortal	UniProtKB:P03018	uvrD	PMID:31757945		GO:0000717	nucleotide-excision repair, DNA duplex unwinding	IDA			PANTHER:PTHR11070	20240827		NCBITaxon:83333
UniProt	UniProtKB:P19447	ERCC3	PMID:17466626		GO:0000717	nucleotide-excision repair, DNA duplex unwinding	IMP		UniProtKB:P19447	PANTHER:PTHR11274	20071115		NCBITaxon:9606
FlyBase	FB:FBgn0040290	RecQ4	PMID:19759018|FB:FBrf0209205		GO:0036292	DNA rewinding	IDA			PANTHER:PTHR13710	20120823		NCBITaxon:7227
FlyBase	FB:FBgn0031655	Marcal1	PMID:24866343|FB:FBrf0225186		GO:0036292	DNA rewinding	IDA			PANTHER:PTHR45766	20140626		NCBITaxon:7227
TAIR	AGI_LocusCode:AT4G25120	SRS2	PMID:19767619|TAIR:Publication:501734772		GO:0036292	DNA rewinding	IDA		TAIR:locus:2117303		20120913		NCBITaxon:3702
UniProt	UniProtKB:Q5FWF4	ZRANB3	PMID:21078962		GO:0036292	DNA rewinding	IDA		UniProtKB:Q5FWF4	PANTHER:PTHR45766	20120824		NCBITaxon:9606
UniProt	UniProtKB:Q5FWF4	ZRANB3	PMID:22705370		GO:0036292	DNA rewinding	IDA		UniProtKB:Q5FWF4	PANTHER:PTHR45766	20120824		NCBITaxon:9606
BHF-UCL	UniProtKB:Q14191	WRN	PMID:11735402		GO:0044806	G-quadruplex DNA unwinding	IDA		UniProtKB:Q14191	PANTHER:PTHR13710	20170209		NCBITaxon:9606
BHF-UCL	UniProtKB:P54132	BLM	PMID:11735402		GO:0044806	G-quadruplex DNA unwinding	IDA		UniProtKB:P54132	PANTHER:PTHR13710	20170209		NCBITaxon:9606
BHF-UCL	RGD:1310403	Hnrnpa2b1	PMID:23184978|RGD:11567256		GO:0044806	G-quadruplex DNA unwinding	IDA			PANTHER:PTHR48026	20161115		NCBITaxon:10116
BHF-UCL	MGI:MGI:1328362	Blm	PMID:26195664		GO:0044806	G-quadruplex DNA unwinding	IGI	UniProtKB:O09053		PANTHER:PTHR13710	20220810	GO:0000781	NCBITaxon:10090
BHF-UCL	MGI:MGI:1328362	Blm	PMID:26195664		GO:0044806	G-quadruplex DNA unwinding	IMP			PANTHER:PTHR13710	20220810	GO:0000781	NCBITaxon:10090
BHF-UCL	MGI:MGI:109635	Wrn	PMID:26195664		GO:0044806	G-quadruplex DNA unwinding	IGI	UniProtKB:O88700		PANTHER:PTHR13710	20220810	GO:0000781	NCBITaxon:10090
BHF-UCL	MGI:MGI:109635	Wrn	PMID:26195664		GO:0044806	G-quadruplex DNA unwinding	IMP			PANTHER:PTHR13710	20220810	GO:0000781	NCBITaxon:10090
BHF-UCL	UniProtKB:P51530	DNA2	PMID:27918544		GO:0044806	G-quadruplex DNA unwinding	TAS		UniProtKB:P51530	PANTHER:PTHR10887	20170201		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-2526	rfp_human	PMID:32705708		GO:0044806	G-quadruplex DNA unwinding	IDA				20240823		NCBITaxon:9606
FlyBase	FB:FBgn0032883	Rhau	PMID:28069994|FB:FBrf0234500		GO:0044806	G-quadruplex DNA unwinding	IDA			PANTHER:PTHR18934	20170224		NCBITaxon:7227
PomBase	PomBase:SPBC887.14c	pfh1	PMID:25471935		GO:0044806	G-quadruplex DNA unwinding	IMP			PANTHER:PTHR23274	20161004		NCBITaxon:4896
PomBase	PomBase:SPBC887.14c	pfh1	PMID:26041456		GO:0044806	G-quadruplex DNA unwinding	IMP			PANTHER:PTHR23274	20150812		NCBITaxon:4896
PomBase	PomBase:SPBC887.14c	pfh1	PMID:27185885		GO:0044806	G-quadruplex DNA unwinding	IDA			PANTHER:PTHR23274	20160613		NCBITaxon:4896
PomBase	PomBase:SPBC887.14c	pfh1	PMID:30053106		GO:0044806	G-quadruplex DNA unwinding	IDA			PANTHER:PTHR23274	20180730		NCBITaxon:4896
SGD	SGD:S000004802	SGS1	PMID:10198430		GO:0044806	G-quadruplex DNA unwinding	IDA		UniProtKB:P35187	PANTHER:PTHR13710	20211217		NCBITaxon:559292
SGD	SGD:S000001207	DNA2	PMID:18593712		GO:0044806	G-quadruplex DNA unwinding	IDA		UniProtKB:P38859	PANTHER:PTHR10887	20200921		NCBITaxon:559292
SGD	SGD:S000004526	PIF1	PMID:23657261		GO:0044806	G-quadruplex DNA unwinding	IMP		UniProtKB:P07271	PANTHER:PTHR23274	20140404		NCBITaxon:559292
SGD	SGD:S000001073	RRM3	PMID:23657261		GO:0044806	G-quadruplex DNA unwinding	IMP		UniProtKB:P38766	PANTHER:PTHR23274	20140404		NCBITaxon:559292
