assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	MGI:MGI:1347476	Foxa2	PMID:11875061|MGI:MGI:5142372		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IDA			PANTHER:PTHR11829	20140806	UniProtKB:B2RUS7|UniProtKB:Q61743	NCBITaxon:10090
BHF-UCL	MGI:MGI:1347476	Foxa2	PMID:11875061|MGI:MGI:5142372		GO:0061987	negative regulation of transcription from RNA polymerase II promoter by glucose	IDA			PANTHER:PTHR11829	20180220	UniProtKB:P14246|UniProtKB:P52792	NCBITaxon:10090
BHF-UCL	UniProtKB:P22415	USF1	PMID:7852331		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IMP			PANTHER:PTHR46117	20080624		NCBITaxon:9606
BHF-UCL	UniProtKB:Q15853	USF2	PMID:7852331		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IMP			PANTHER:PTHR46117	20080624		NCBITaxon:9606
BHF-UCL	MGI:MGI:99542	Usf1	PMID:9890958|MGI:MGI:1330677		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IMP			PANTHER:PTHR46117	20080624		NCBITaxon:10090
BHF-UCL	MGI:MGI:99961	Usf2	PMID:9890958|MGI:MGI:1330677		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IMP			PANTHER:PTHR46117	20080624		NCBITaxon:10090
CGD	CGD:CAL0000194052	RTG3	PMID:27614020|CGD_REF:CAL0000214834		GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	IMP			PANTHER:PTHR46117	20161003		NCBITaxon:237561
CGD	CGD:CAL0000175785	RTG1	PMID:27614020|CGD_REF:CAL0000214834		GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	IMP				20161003		NCBITaxon:237561
CGD	CGD:CAL0000190333	MIG2	PMID:31961865|CGD_REF:CAL0000228318		GO:0061987	negative regulation of transcription from RNA polymerase II promoter by glucose	IGI	CGD:CAL0000184758			20200225		NCBITaxon:237561
CGD	CGD:CAL0000184758	MIG1	PMID:31961865|CGD_REF:CAL0000228318		GO:0061987	negative regulation of transcription from RNA polymerase II promoter by glucose	IGI	CGD:CAL0000190333		PANTHER:PTHR47428	20200225		NCBITaxon:237561
CGD	CGD:CAL0000192709	REP1	PMID:36723430|CGD_REF:CAL0000245740		GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	IDA			PANTHER:PTHR35144	20230309		NCBITaxon:237561
CGD	CGD:CAL0000189598	CGA1	PMID:36723430|CGD_REF:CAL0000245740		GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	IDA			PANTHER:PTHR13681	20230309		NCBITaxon:237561
ComplexPortal	SGD:S000217651	CPX-1044	PMID:20979343		GO:0000431	regulation of transcription from RNA polymerase II promoter by galactose	IMP				20171218		NCBITaxon:559292
ComplexPortal	SGD:S000217649	CPX-1042	PMID:9111326		GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	IMP				20171218		NCBITaxon:559292
MGI	MGI:MGI:1927999	Mlxipl	PMID:14742444		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IDA			PANTHER:PTHR10328	20230105		NCBITaxon:10090
MGI	MGI:MGI:108398	Mlx	PMID:14742444		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IDA			PANTHER:PTHR10328	20230105		NCBITaxon:10090
MGI	MGI:MGI:108398	Mlx	PMID:14742444		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IDA			PANTHER:PTHR10328	20230106		NCBITaxon:10090
MGI	MGI:MGI:108398	Mlx	PMID:14742444		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IDA			PANTHER:PTHR10328	20230110		NCBITaxon:10090
MGI	MGI:MGI:1927999	Mlxipl	PMID:15496471		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IMP			PANTHER:PTHR10328	20230105	GO:0008610	NCBITaxon:10090
MGI	MGI:MGI:2445031	Sik2	PMID:21084751		GO:0061987	negative regulation of transcription from RNA polymerase II promoter by glucose	IMP			PANTHER:PTHR24343	20230104	GO:0006096	NCBITaxon:10090
MGI	MGI:MGI:2445031	Sik2	PMID:21084751		GO:0061987	negative regulation of transcription from RNA polymerase II promoter by glucose	IDA			PANTHER:PTHR24343	20230109	GO:0008610	NCBITaxon:10090
MGI	MGI:MGI:1343094	Kat2b	PMID:21084751		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IDA			PANTHER:PTHR45750	20230104	CL:0000182	NCBITaxon:10090
MGI	MGI:MGI:1343094	Kat2b	PMID:21084751		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IDA			PANTHER:PTHR45750	20230109	CL:0000182	NCBITaxon:10090
MGI	MGI:MGI:1927999	Mlxipl	PMID:21471514		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IGI	MGI:MGI:1339639		PANTHER:PTHR10328	20230109	CL:0000182	NCBITaxon:10090
MGI	MGI:MGI:1339639	Ogt	PMID:21471514		GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	IDA			PANTHER:PTHR44366	20230110	CL:0000182	NCBITaxon:10090
