assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ARUK-UCL	UniProtKB:P78423	CX3CL1	PMID:10899174		GO:0042056	chemoattractant activity	IMP		UniProtKB:P78423	PANTHER:PTHR12015	20200408	GO:0005576|CL:0010012|CL:0000129|GO:0033554|GO:0005576|CL:0010012|CL:0000576|GO:0033554	NCBITaxon:9606
ARUK-UCL	UniProtKB:P78423	CX3CL1	PMID:10899174		GO:0050918	positive chemotaxis	IMP		UniProtKB:P78423	PANTHER:PTHR12015	20210428	GO:0005576|CL:0000129|GO:0033554|GO:0005576|CL:0000576|GO:0033554	NCBITaxon:9606
ARUK-UCL	UniProtKB:P02649	APOE	PMID:16805831		GO:0090090	negative regulation of canonical Wnt signaling pathway	IGI	UniProtKB:O00755	UniProtKB:P02649	PANTHER:PTHR18976	20170125	GO:0005576	NCBITaxon:9606
ARUK-UCL	RGD:2861	Ide	PMID:19406747		GO:0097242	amyloid-beta clearance	IGI	UniProtKB:P15127|UniProtKB:P24062	RGD:2861	PANTHER:PTHR43690	20181108	CL:0010012|GO:0005576|GO:0005576	NCBITaxon:10116
ARUK-UCL	UniProtKB:P08069	IGF1R	PMID:19406747		GO:0097242	amyloid-beta clearance	IMP		UniProtKB:P08069	PANTHER:PTHR24416	20180816	GO:0008286|GO:0005576|GO:0005576	NCBITaxon:9606
ARUK-UCL	RGD:2917	Insr	PMID:19406747		GO:0038024	cargo receptor activity	IMP		RGD:2917	PANTHER:PTHR24416	20181108	CL:0010012|GO:0097242|GO:0005576|ComplexPortal:CPX-1183|CL:0002608|GO:0097242|GO:0005576|ComplexPortal:CPX-1183|CL:0000127|GO:0097242|GO:0005576|ComplexPortal:CPX-1183	NCBITaxon:10116
ARUK-UCL	RGD:2917	Insr	PMID:19406747		GO:0006898	receptor-mediated endocytosis	IMP		RGD:2917	PANTHER:PTHR24416	20181108	CL:0010012|GO:0097242|GO:0005576|ComplexPortal:CPX-1183|CL:0002608|GO:0097242|GO:0005576|ComplexPortal:CPX-1183|CL:0000127|GO:0097242|GO:0005576|ComplexPortal:CPX-1183	NCBITaxon:10116
ARUK-UCL	RGD:2917	Insr	PMID:19406747		GO:0043243	positive regulation of protein-containing complex disassembly	IGI	UniProtKB:P06213	RGD:2917	PANTHER:PTHR24416	20230620	CL:0010012|GO:0008286|GO:0005576|ComplexPortal:CPX-1134|UniProtKB:P05067-PRO_0000000092	NCBITaxon:10116
ARUK-UCL	RGD:2917	Insr	PMID:19406747		GO:0097242	amyloid-beta clearance	IMP		RGD:2917	PANTHER:PTHR24416	20181108	CL:0010012|GO:0005576|ComplexPortal:CPX-1183|CL:0002608|GO:0005576|ComplexPortal:CPX-1183|CL:0000127|GO:0005576|ComplexPortal:CPX-1183	NCBITaxon:10116
ARUK-UCL	RGD:2869	Igf1r	PMID:19406747		GO:0043243	positive regulation of protein-containing complex disassembly	IGI	UniProtKB:P15127	RGD:2869	PANTHER:PTHR24416	20230620	CL:0010012|GO:0008286|GO:0005576|ComplexPortal:CPX-1134|UniProtKB:P05067-PRO_0000000092	NCBITaxon:10116
ARUK-UCL	RGD:3098	Mme	PMID:19406747		GO:0097242	amyloid-beta clearance	IDA		RGD:3098	PANTHER:PTHR11733	20181108	CL:0010012|GO:0005576|GO:0005576	NCBITaxon:10116
ARUK-UCL	UniProtKB:P01375	TNF	PMID:24966471		GO:0032991	protein-containing complex	TAS		UniProtKB:P01375-PRO_0000034424	PANTHER:PTHR11471	20180802	GO:0005576|UBERON:0001017	NCBITaxon:9606
ARUK-UCL	UniProtKB:P10909	CLU	PMID:25051234		GO:0032991	protein-containing complex	TAS		UniProtKB:P10909-PRO_0000005530	PANTHER:PTHR10970	20180205	GO:0005576	NCBITaxon:9606
ARUK-UCL	UniProtKB:P10909	CLU	PMID:25051234		GO:0032991	protein-containing complex	TAS		UniProtKB:P10909-PRO_0000005531	PANTHER:PTHR10970	20180205	GO:0005576	NCBITaxon:9606
BHF-UCL	UniProtKB:P35555	FBN1	PMID:22355679		GO:0005515	protein binding	IPI	UniProtKB:P55083	UniProtKB:P35555	PANTHER:PTHR24039	20140221	GO:0005576	NCBITaxon:9606
BHF-UCL	UniProtKB:P55083	MFAP4	PMID:22355679		GO:0005515	protein binding	IPI	UniProtKB:P35555	UniProtKB:P55083	PANTHER:PTHR19143	20140221	GO:0005576	NCBITaxon:9606
FlyBase	FB:FBgn0284084	wg	PMID:12729465		GO:0048018	receptor ligand activity	IGI	FB:FBgn0016797	FB:FBgn0284084	PANTHER:PTHR12027	20171113	GO:0060070|GO:0005576|FB:FBgn0016797	NCBITaxon:7227
FlyBase	FB:FBgn0284084	wg	PMID:16163385		GO:0048018	receptor ligand activity	IDA		FB:FBgn0284084	PANTHER:PTHR12027	20171113	GO:0060070|FB:FBgn0001085|GO:0005576|GO:0007367|GO:0035293	NCBITaxon:7227
FlyBase	FB:FBgn0041604	dlp	PMID:19853561		GO:0017147	Wnt-protein binding	IDA		FB:FBgn0041604	PANTHER:PTHR10822	20230627	FB:FBgn0284084|GO:0090263|GO:0005576|GO:0008587	NCBITaxon:7227
FlyBase	FB:FBgn0284084	wg	PMID:8717036		GO:0048018	receptor ligand activity	IDA		FB:FBgn0284084	PANTHER:PTHR12027	20171121	FB:FBgn0016797|GO:0060070|GO:0005576	NCBITaxon:7227
IntAct	UniProtKB:P48509	CD151	PMID:10811835		GO:0005515	protein binding	IPI	UniProtKB:P26006	UniProtKB:P48509	PANTHER:PTHR19282	20260103	GO:0045178|GO:0030056|GO:0005576	NCBITaxon:9606
IntAct	UniProtKB:P26006	ITGA3	PMID:10811835		GO:0005515	protein binding	IPI	UniProtKB:P48509	UniProtKB:P26006	PANTHER:PTHR23220	20260103	GO:0045178|GO:0030056|GO:0005576	NCBITaxon:9606
IntAct	UniProtKB:P48509	CD151	PMID:14557253		GO:0005515	protein binding	IPI	UniProtKB:P26006	UniProtKB:P48509	PANTHER:PTHR19282	20260103	GO:0045178|GO:0030056|GO:0005576	NCBITaxon:9606
IntAct	UniProtKB:P26006	ITGA3	PMID:14557253		GO:0005515	protein binding	IPI	UniProtKB:P48509	UniProtKB:P26006	PANTHER:PTHR23220	20260103	GO:0045178|GO:0030056|GO:0005576	NCBITaxon:9606
