assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:P48643	CCT5	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P48643	PANTHER:PTHR11353	20240710	UniProtKB:Q9BUR4|GO:0032212|GO:0051086	NCBITaxon:9606
BHF-UCL	UniProtKB:P49368	CCT3	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P49368	PANTHER:PTHR11353	20240710	UniProtKB:Q9BUR4|GO:0032212|GO:0051086	NCBITaxon:9606
BHF-UCL	UniProtKB:P50990	CCT8	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P50990	PANTHER:PTHR11353	20240710	UniProtKB:Q9BUR4|GO:0032212|GO:0051086	NCBITaxon:9606
BHF-UCL	UniProtKB:P50991	CCT4	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P50991	PANTHER:PTHR11353	20240710	UniProtKB:Q9BUR4|GO:0032212|GO:0051086	NCBITaxon:9606
BHF-UCL	UniProtKB:P78371	CCT2	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P78371	PANTHER:PTHR11353	20240710	UniProtKB:Q9BUR4|GO:0032212|GO:0051086	NCBITaxon:9606
BHF-UCL	UniProtKB:P17987	TCP1	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P17987	PANTHER:PTHR11353	20240710	UniProtKB:Q9BUR4|GO:0032212|GO:0051086	NCBITaxon:9606
BHF-UCL	UniProtKB:P40227	CCT6A	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P40227	PANTHER:PTHR11353	20240710	UniProtKB:Q9BUR4|GO:0032212|GO:0051086	NCBITaxon:9606
BHF-UCL	UniProtKB:Q9BUR4	WRAP53	PMID:25467444		GO:0051087	protein-folding chaperone binding	IPI	UniProtKB:P78371	UniProtKB:Q9BUR4	PANTHER:PTHR13211	20151211	GO:0034504|GO:0007004|GO:0051086	NCBITaxon:9606
BHF-UCL	UniProtKB:Q99832	CCT7	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:Q99832	PANTHER:PTHR11353	20240710	UniProtKB:Q9BUR4|GO:0032212|GO:0051086	NCBITaxon:9606
FlyBase	FB:FBgn0030344	Nrd1	PMID:28017472|FB:FBrf0234411		GO:0044183	protein folding chaperone	IDA			PANTHER:PTHR43690	20231220	FB:FBgn0010352|GO:0061077|GO:0005739	NCBITaxon:7227
PomBase	PomBase:SPCC338.06c	hsp20	PMID:18543332		GO:0044183	protein folding chaperone	EXP				20230702	GO:0034605|GO:0061077	NCBITaxon:4896
SGD	SGD:S000003682	IDS2	PMID:30516470		GO:0051087	protein-folding chaperone binding	IDA		UniProtKB:P46958	PANTHER:PTHR11183	20211130	SGD:S000004798|GO:0061077	NCBITaxon:559292
