assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
CGD	CGD:CAL0000199458	HAC1	PMID:18602013|CGD_REF:CAL0119327		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IGI	SGD:S000001863		PANTHER:PTHR46714	20140625		NCBITaxon:237561
CGD	CGD:CAL0000199458	HAC1	PMID:18602013|CGD_REF:CAL0119327		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IMP			PANTHER:PTHR46714	20140625		NCBITaxon:237561
CGD	CGD:CAL0000155703	HAC1	PMID:30404939|CGD_REF:CAL0000215618		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IMP				20181203		NCBITaxon:578454
FlyBase	FB:FBgn0021872	Xbp1	PMID:17266933|FB:FBrf0194243		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IDA			PANTHER:PTHR46542	20111208		NCBITaxon:7227
ParkinsonsUK-UCL	MGI:MGI:98970	Xbp1	PMID:14559994|MGI:MGI:5605954		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IMP			PANTHER:PTHR46542	20141113	UniProtKB:Q9QYI6|UniProtKB:Q91YW3|UniProtKB:F6VAN0|UniProtKB:P20029|UniProtKB:Q9QUS4|UniProtKB:Q9CXI5|UniProtKB:P19182	NCBITaxon:10090
ParkinsonsUK-UCL	UniProtKB:O43889	CREB3	PMID:16940180		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IDA			PANTHER:PTHR45996	20141113	UniProtKB:Q15011	NCBITaxon:9606
TAIR	AGI_LocusCode:AT3G10800	BZIP28	PMID:18156219|TAIR:Publication:501723711		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IMP		TAIR:locus:2103192		20080207		NCBITaxon:3702
UniProt	MGI:MGI:98970	Xbp1	PMID:16332684|MGI:MGI:5607243		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IDA			PANTHER:PTHR46542	20141017		NCBITaxon:10090
UniProt	WB:WBGene00006959	xbp-1	PMID:31303493|WB_REF:WBPaper00057035		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IMP			PANTHER:PTHR46542	20220113	WB:WBGene00000216|WBbt:0005772|GO:0035966|WB:WBGene00010062|WBbt:0005772|GO:0035966|WB:WBGene00000412|WBbt:0005772|GO:0035966|WB:WBGene00018698|WBbt:0005772|GO:0035966	NCBITaxon:6239
WB	WB:WBGene00006959	xbp-1	PMID:16184190|WB_REF:WBPaper00026830		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IMP			PANTHER:PTHR46542	20201022	WB:WBGene00002783	NCBITaxon:6239
WB	WB:WBGene00000222	atf-6	PMID:16184190|WB_REF:WBPaper00026830		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IMP			PANTHER:PTHR46164	20191015	WB:WBGene00002783	NCBITaxon:6239
WB	WB:WBGene00002147	ire-1	PMID:18216284|WB_REF:WBPaper00031456		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IGI	WB:WBGene00017244		PANTHER:PTHR13954	20191015	WB:WBGene00002008	NCBITaxon:6239
WB	WB:WBGene00002147	ire-1	PMID:18216284|WB_REF:WBPaper00031456		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IMP			PANTHER:PTHR13954	20191015	WB:WBGene00017244	NCBITaxon:6239
WB	WB:WBGene00000222	atf-6	PMID:18216284|WB_REF:WBPaper00031456		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IMP			PANTHER:PTHR46164	20191015	WB:WBGene00017244	NCBITaxon:6239
WB	WB:WBGene00004804	skn-1	PMID:24068940|WB_REF:WBPaper00044245		GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	IMP			PANTHER:PTHR24411	20131014		NCBITaxon:6239
BHF-UCL	UniProtKB:Q16665	HIF1A	PMID:19652095		GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	IMP			PANTHER:PTHR23043	20120822	UniProtKB:Q9H4X1	NCBITaxon:9606
BHF-UCL	UniProtKB:P15692	VEGFA	PMID:19652095		GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	IMP			PANTHER:PTHR12025	20120822	UniProtKB:Q9H4X1	NCBITaxon:9606
BHF-UCL	UniProtKB:P12643	BMP2	PMID:20843790		GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	IDA			PANTHER:PTHR11848	20121203		NCBITaxon:9606
BHF-UCL	MGI:MGI:99829	Runx2	PMID:20843790|MGI:MGI:5487530		GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	IMP			PANTHER:PTHR11950	20121203		NCBITaxon:10090
BHF-UCL	MGI:MGI:101926	Dlx5	PMID:20843790|MGI:MGI:5487530		GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	IMP			PANTHER:PTHR24327	20121203		NCBITaxon:10090
BHF-UCL	MGI:MGI:1328787	Smad5	PMID:20843790|MGI:MGI:5487530		GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	IGI	UniProtKB:P70340		PANTHER:PTHR13703	20150610	GO:0071773	NCBITaxon:10090
