assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
MGI	MGI:MGI:95283	Edn1	PMID:30990108		GO:0006874	intracellular calcium ion homeostasis	IDA			PANTHER:PTHR13874	20210720	GO:0070301|GO:0071310	NCBITaxon:10090
MGI	MGI:MGI:3522699	Trpa1	PMID:30990108		GO:0006874	intracellular calcium ion homeostasis	IMP	MGI:MGI:3692770		PANTHER:PTHR24123	20210720	GO:0070301|GO:0071310	NCBITaxon:10090
MGI	MGI:MGI:105923	Ednra	PMID:30990108		GO:0006874	intracellular calcium ion homeostasis	IMP			PANTHER:PTHR46099	20210720	GO:0070301|GO:0071310	NCBITaxon:10090
MGI	MGI:MGI:1919810	Naalad2	PMID:15086519		GO:0008233	peptidase activity	IDA			PANTHER:PTHR10404	20080822	GO:1901575|CHEBI:76931	NCBITaxon:10090
MGI	MGI:MGI:95445	Es6	PMID:216346		GO:0016788	hydrolase activity, acting on ester bonds	IDA				20220518	GO:1901575	NCBITaxon:10090
MGI	MGI:MGI:95431	Es2	PMID:216346		GO:0016788	hydrolase activity, acting on ester bonds	IMP				20220518	GO:1901575	NCBITaxon:10090
MGI	MGI:MGI:95431	Es2	PMID:216346		GO:0016788	hydrolase activity, acting on ester bonds	IDA				20220518	GO:1901575	NCBITaxon:10090
MGI	MGI:MGI:95421	Esd	PMID:216346		GO:0016788	hydrolase activity, acting on ester bonds	IMP			PANTHER:PTHR10061	20220518	GO:1901575	NCBITaxon:10090
MGI	MGI:MGI:95421	Esd	PMID:216346		GO:0016788	hydrolase activity, acting on ester bonds	IDA			PANTHER:PTHR10061	20220518	GO:1901575	NCBITaxon:10090
MGI	MGI:MGI:95420	Ces1c	PMID:216346		GO:0016788	hydrolase activity, acting on ester bonds	IDA			PANTHER:PTHR11559	20220518	GO:1901575	NCBITaxon:10090
MGI	MGI:MGI:95420	Ces1c	PMID:216346		GO:0016788	hydrolase activity, acting on ester bonds	IMP			PANTHER:PTHR11559	20220518	GO:1901575	NCBITaxon:10090
MGI	MGI:MGI:1919810	Naalad2	PMID:21908619		GO:0008233	peptidase activity	IDA			PANTHER:PTHR10404	20230728	GO:1901575|CHEBI:76931	NCBITaxon:10090
