assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
SGD	SGD:S000004998	MSG5	PMID:8306972		GO:0008138	protein tyrosine/serine/threonine phosphatase activity	IDA		UniProtKB:P38590	PANTHER:PTHR10159	20210607	GO:0000754|GO:1903138	NCBITaxon:559292
SGD	SGD:S000004998	MSG5	PMID:8306972		GO:1903138	negative regulation of cell wall integrity MAPK cascade	IMP		UniProtKB:P38590	PANTHER:PTHR10159	20210607	SGD:S000000112|GO:0000754	NCBITaxon:559292
SGD	SGD:S000005734	PTP2	PMID:9224718		GO:0071507	pheromone response MAPK cascade	IGI	SGD:S000000877|SGD:S000004998	UniProtKB:P29461	PANTHER:PTHR19134	20210608	GO:0000754	NCBITaxon:559292
SGD	SGD:S000005734	PTP2	PMID:9224718		GO:0035335	peptidyl-tyrosine dephosphorylation	IGI	SGD:S000000877|SGD:S000004998	UniProtKB:P29461	PANTHER:PTHR19134	20210608	SGD:S000000112|GO:0000754|GO:0071507	NCBITaxon:559292
SGD	SGD:S000000877	PTP3	PMID:9224718		GO:0071507	pheromone response MAPK cascade	IGI	SGD:S000004998|SGD:S000005734	UniProtKB:P40048	PANTHER:PTHR19134	20210608	GO:0000754	NCBITaxon:559292
SGD	SGD:S000000877	PTP3	PMID:9224718		GO:0004725	protein tyrosine phosphatase activity	IDA		UniProtKB:P40048	PANTHER:PTHR19134	20210608	SGD:S000000112|GO:0000754|GO:0035335|GO:0071507	NCBITaxon:559292
SGD	SGD:S000000877	PTP3	PMID:9224718		GO:0035335	peptidyl-tyrosine dephosphorylation	IGI	SGD:S000004998|SGD:S000005734	UniProtKB:P40048	PANTHER:PTHR19134	20210608	SGD:S000000112|GO:0000754|GO:0071507	NCBITaxon:559292
SGD	SGD:S000000877	PTP3	PMID:9224718		GO:0035335	peptidyl-tyrosine dephosphorylation	IDA		UniProtKB:P40048	PANTHER:PTHR19134	20210608	SGD:S000000112|GO:0000754|GO:0071507	NCBITaxon:559292
SGD	SGD:S000000877	PTP3	PMID:9224718		GO:0035335	peptidyl-tyrosine dephosphorylation	IMP		UniProtKB:P40048	PANTHER:PTHR19134	20210608	SGD:S000000112|GO:0000754|GO:0071507	NCBITaxon:559292
MGI	MGI:MGI:2181667	Bbc3	PMID:16705087		GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	IMP	MGI:MGI:2681654		PANTHER:PTHR28639	20120903	GO:0001844	NCBITaxon:10090
ARUK-UCL	RGD:621681	P2ry12	PMID:17299767|RGD:13673751		GO:0051897	positive regulation of protein kinase B signaling	IMP			PANTHER:PTHR24233	20211119	CL:0000129|GO:0071318|GO:0021808|GO:0035585	NCBITaxon:10116
ARUK-UCL	RGD:621681	P2ry12	PMID:18183622|RGD:13673786		GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	IMP			PANTHER:PTHR24233	20180523	GO:0071415|CL:0000129|GO:0021808|GO:0043491	NCBITaxon:10116
ARUK-UCL	RGD:621681	P2ry12	PMID:18183622|RGD:13673786		GO:0050921	positive regulation of chemotaxis	IMP			PANTHER:PTHR24233	20180523	GO:0071415|CL:0000129|GO:0021808|GO:0043552	NCBITaxon:10116
ARUK-UCL	RGD:621681	P2ry12	PMID:18183622|RGD:13673786		GO:1904141	positive regulation of microglial cell migration	IMP			PANTHER:PTHR24233	20180523	GO:0071415|CL:0000129|GO:0021808|GO:0050921|GO:0043552	NCBITaxon:10116
MGI	MGI:MGI:88276	Ctnnb1	PMID:30478225		GO:0032968	positive regulation of transcription elongation by RNA polymerase II	IMP	MGI:2148567|MGI:3841145		PANTHER:PTHR45976	20200319	GO:0044338|GO:0048568|EMAPA:27711|MGI:MGI:98494|MGI:MGI:98495	NCBITaxon:10090
MGI	MGI:MGI:1345643	Sufu	PMID:19684112		GO:1901621	negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	IMP	MGI:MGI:4840420		PANTHER:PTHR10928	20121116	GO:0060831	NCBITaxon:10090
MGI	MGI:MGI:1921269	Traf3ip1	PMID:21945076		GO:1901621	negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	IMP	MGI:MGI:4129326		PANTHER:PTHR31363	20131031	GO:0060831	NCBITaxon:10090
BHF-UCL	MGI:MGI:102541	Tbx5	PMID:22728936|MGI:MGI:5449667		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			PANTHER:PTHR11267	20210511	UniProtKB:Q9JJV9|UBERON:0004146|GO:0086019|UniProtKB:Q01231|UBERON:0004146|GO:1903598	NCBITaxon:10090
BHF-UCL	MGI:MGI:102541	Tbx5	PMID:22728936|MGI:MGI:5449667		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			PANTHER:PTHR11267	20210511	UniProtKB:Q9JJV9|UBERON:0004146|GO:0086019|UniProtKB:Q9JJV9|GO:0060371|UniProtKB:Q01231|UBERON:0004146|GO:1903598	NCBITaxon:10090
BHF-UCL	UniProtKB:P23634	ATP2B4	PMID:17242280		GO:0036487	nitric-oxide synthase inhibitor activity	IDA			PANTHER:PTHR24093	20180223	GO:0098736|GO:0086023	NCBITaxon:9606
BHF-UCL	UniProtKB:P23634	ATP2B4	PMID:17242280		GO:0051001	negative regulation of nitric-oxide synthase activity	IDA			PANTHER:PTHR24093	20180223	GO:0086023|GO:0098736	NCBITaxon:9606
MGI	MGI:MGI:2429770	Nle1	PMID:23231322		GO:2001268	negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	IMP	MGI:MGI:2671871		PANTHER:PTHR19848	20130726	GO:0097199|MGI:MGI:107739	NCBITaxon:10090
MGI	MGI:MGI:2429770	Nle1	PMID:23231322		GO:2001268	negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	IMP	MGI:MGI:2671874		PANTHER:PTHR19848	20130726	GO:0097199|MGI:MGI:107739	NCBITaxon:10090
UniProt	UniProtKB:P55211	CASP9	PMID:16920334		GO:0097199	cysteine-type endopeptidase activity involved in apoptotic signaling pathway	IDA			PANTHER:PTHR10454	20220706	GO:0097199	NCBITaxon:9606
UniProt	UniProtKB:Q7NWF2	copC	PMID:35338844		GO:0005516	calmodulin binding	IDA				20220708	GO:0052489|GO:0097199|UniProtKB:P0DP23|GO:0140740	NCBITaxon:243365
UniProt	UniProtKB:Q7NWF2	copC	PMID:35446120		GO:0005516	calmodulin binding	IDA				20220708	GO:0052489|GO:0097199|UniProtKB:P0DP23|GO:0140740	NCBITaxon:243365
UniProt	UniProtKB:P04487	US11	PMID:35853963		GO:0004175	endopeptidase activity	IDA				20220928	GO:0039521|GO:0097199	NCBITaxon:10299
MGI	MGI:MGI:99458	Mef2c	PMID:30735130		GO:0010467	gene expression	IMP	MGI:MGI:3718323		PANTHER:PTHR11945	20210721	GO:0035050|GO:0097492|GO:1902287|EMAPA:17157|MGI:MGI:2179061	NCBITaxon:10090
MGI	MGI:MGI:95283	Edn1	PMID:30735130		GO:0010467	gene expression	IMP	MGI:MGI:1857637		PANTHER:PTHR13874	20210721	GO:0010467|GO:0035050|GO:0097492|GO:1902287|EMAPA:17157|MGI:MGI:99458	NCBITaxon:10090
MGI	MGI:MGI:95283	Edn1	PMID:30735130		GO:0010467	gene expression	IMP	MGI:MGI:1857637		PANTHER:PTHR13874	20210721	GO:0010467|GO:0035050|GO:0097492|GO:1902287|CL:0011103|EMAPA:17157|MGI:MGI:105923	NCBITaxon:10090
MGI	MGI:MGI:95283	Edn1	PMID:30735130		GO:0010467	gene expression	IMP	MGI:MGI:1857637		PANTHER:PTHR13874	20210721	GO:0035050|GO:0097492|GO:1902287|EMAPA:17157|MGI:MGI:2179061	NCBITaxon:10090
MGI	MGI:MGI:1101357	Ece1	PMID:30735130		GO:0010467	gene expression	IMP	MGI:MGI:2158947		PANTHER:PTHR11733	20210721	GO:0035050|GO:0097492|GO:1902287|EMAPA:17157|MGI:MGI:2179061	NCBITaxon:10090
MGI	MGI:MGI:105923	Ednra	PMID:30735130		GO:0010467	gene expression	IMP	MGI:MGI:2687362		PANTHER:PTHR46099	20210721	GO:0035050|GO:0097492|GO:1902287|EMAPA:17157|MGI:MGI:2179061	NCBITaxon:10090
ARUK-UCL	MGI:MGI:96607	Itgam	PMID:22632727|MGI:MGI:6189359		GO:0006911	phagocytosis, engulfment	IMP			PANTHER:PTHR23220	20181108	CL:0000129|GO:1905114|EMAPA:35290|UBERON:0009953	NCBITaxon:10090
ARUK-UCL	MGI:MGI:88227	C3	PMID:22632727|MGI:MGI:6189359		GO:0060100	positive regulation of phagocytosis, engulfment	IMP			PANTHER:PTHR11412	20180627	CL:0000129|CL:0000129|GO:1905114|EMAPA:35290|UBERON:0009953	NCBITaxon:10090
