assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
TAIR	AGI_LocusCode:AT4G20380	LSD1	PMID:18055613|TAIR:Publication:501723825		GO:0010602	regulation of 1-aminocyclopropane-1-carboxylate metabolic process	IMP		TAIR:locus:2128639		20230208		NCBITaxon:3702
EcoCyc	EcoCyc:EG11274-MONOMER	TrpL	PMID:7038627		GO:0090357	regulation of L-tryptophan metabolic process	IDA		EcoCyc:EG11274-MONOMER		20130411		NCBITaxon:83333
TAIR	AGI_LocusCode:AT1G32640	MYC2	PMID:17616737|TAIR:Publication:501722779		GO:0090357	regulation of L-tryptophan metabolic process	IMP		TAIR:locus:2035609		20201106		NCBITaxon:3702
TAIR	AGI_LocusCode:AT4G34410	RRTF1	PMID:29686365|TAIR:Publication:501779623		GO:0090357	regulation of L-tryptophan metabolic process	IEP		TAIR:locus:2116224		20180511		NCBITaxon:3702
EcoCyc	EcoCyc:EG11276-MONOMER	TnaC	PMID:2345136		GO:0090358	positive regulation of L-tryptophan metabolic process	IMP		EcoCyc:EG11276-MONOMER		20211025		NCBITaxon:83333
TAIR	AGI_LocusCode:AT1G75500	WAT1	PMID:20497379|TAIR:Publication:501737837		GO:0090358	positive regulation of L-tryptophan metabolic process	IMP		TAIR:locus:2005689		20100701		NCBITaxon:3702
TAIR	AGI_LocusCode:AT3G28940	AIG2B	PMID:35972413|TAIR:Publication:501800122		GO:0090358	positive regulation of L-tryptophan metabolic process	IGI	AGI_LocusCode:AT3G28930|AGI_LocusCode:AT3G28940	TAIR:locus:2087042		20220826		NCBITaxon:3702
TAIR	AGI_LocusCode:AT3G28930	AIG2	PMID:35972413|TAIR:Publication:501800122		GO:0090358	positive regulation of L-tryptophan metabolic process	IGI	AGI_LocusCode:AT3G28930|AGI_LocusCode:AT3G28940	TAIR:locus:2086987		20220827		NCBITaxon:3702
BHF-UCL	UniProtKB:P41235	HNF4A	PMID:17827783		GO:0090368	regulation of ornithine metabolic process	IMP		UniProtKB:P41235	PANTHER:PTHR24083	20240615		NCBITaxon:9606
PseudoCAP	UniProtKB:Q9HV73	cbrB	PMID:11401699		GO:0090368	regulation of ornithine metabolic process	IMP		UniProtKB:Q9HV73	PANTHER:PTHR32071	20190311		NCBITaxon:208964
Reactome	UniProtKB:Q9UMX2	OAZ3	Reactome:R-HSA-350562		GO:0090368	regulation of ornithine metabolic process	TAS		UniProtKB:Q9UMX2	PANTHER:PTHR10279	20250828		NCBITaxon:9606
Reactome	UniProtKB:P54368	OAZ1	Reactome:R-HSA-350562		GO:0090368	regulation of ornithine metabolic process	TAS		UniProtKB:P54368	PANTHER:PTHR10279	20250828		NCBITaxon:9606
Reactome	UniProtKB:O95190	OAZ2	Reactome:R-HSA-350562		GO:0090368	regulation of ornithine metabolic process	TAS		UniProtKB:O95190	PANTHER:PTHR10279	20250828		NCBITaxon:9606
SGD	SGD:S000006032	CAR1	PMID:12679340		GO:0090368	regulation of ornithine metabolic process	IDA		SGD:S000006032	PANTHER:PTHR43782	20130807		NCBITaxon:559292
SGD	SGD:S000006032	CAR1	PMID:12679340		GO:0090368	regulation of ornithine metabolic process	IMP		SGD:S000006032	PANTHER:PTHR43782	20130807		NCBITaxon:559292
MGI	MGI:MGI:109482	Cacna1a	PMID:1485534		GO:1901494	regulation of cysteine metabolic process	IMP	MGI:MGI:1856211	MGI:MGI:109482	PANTHER:PTHR45628	20170227	EMAPA:17544	NCBITaxon:10090
MGI	MGI:MGI:109482	Cacna1a	PMID:1485534		GO:1901494	regulation of cysteine metabolic process	IMP	MGI:MGI:1856211	MGI:MGI:109482	PANTHER:PTHR45628	20170227	EMAPA:17787	NCBITaxon:10090
MGI	MGI:MGI:109482	Cacna1a	PMID:1485534		GO:1901494	regulation of cysteine metabolic process	IMP	MGI:MGI:1856211	MGI:MGI:109482	PANTHER:PTHR45628	20170227	EMAPA:18207	NCBITaxon:10090
MGI	MGI:MGI:109482	Cacna1a	PMID:1485534		GO:1901494	regulation of cysteine metabolic process	IMP	MGI:MGI:1856211	MGI:MGI:109482	PANTHER:PTHR45628	20170227	EMAPA:32845	NCBITaxon:10090
MGI	MGI:MGI:1347355	Slc7a11	PMID:17200146		GO:1901494	regulation of cysteine metabolic process	IMP	MGI:MGI:3608695	MGI:MGI:1347355	PANTHER:PTHR11785	20180905		NCBITaxon:10090
SGD	SGD:S000005255	SKP2	PMID:20936605		GO:1901494	regulation of cysteine metabolic process	IMP		SGD:S000005255		20130807		NCBITaxon:559292
SGD	SGD:S000001248	SCH9	PMID:31582588		GO:1901494	regulation of cysteine metabolic process	IMP		SGD:S000001248	PANTHER:PTHR24356	20191018		NCBITaxon:559292
BHF-UCL	MGI:MGI:1352464	Nr1h4	PMID:21757002		GO:2000211	regulation of glutamate metabolic process	IMP		MGI:MGI:1352464	PANTHER:PTHR24082	20250924	CL:0000182|GO:1903413	NCBITaxon:10090
FlyBase	FB:FBgn0036927	Gabat	PMID:26124278		GO:2000211	regulation of glutamate metabolic process	IMP		FB:FBgn0036927	PANTHER:PTHR43206	20160818		NCBITaxon:7227
MGI	MGI:MGI:1347355	Slc7a11	PMID:21490221		GO:2000211	regulation of glutamate metabolic process	IMP	MGI:MGI:3608695	MGI:MGI:1347355	PANTHER:PTHR11785	20180905		NCBITaxon:10090
