assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:P23634	ATP2B4	PMID:19278978		GO:1900082	negative regulation of arginine catabolic process	IDA		UniProtKB:P23634	PANTHER:PTHR24093	20140804	UBERON:0000948	NCBITaxon:9606
BHF-UCL	MGI:MGI:1352464	Nr1h4	PMID:21757002		GO:2000213	positive regulation of glutamate metabolic process	IMP			PANTHER:PTHR24082	20111201		NCBITaxon:10090
BHF-UCL	MGI:MGI:1352464	Nr1h4	PMID:21757002		GO:2001250	positive regulation of ammonia assimilation cycle	IMP			PANTHER:PTHR24082	20120404		NCBITaxon:10090
CACAO	UniProtKB:Q8VS59	glnD	PMID:12384297		GO:2001250	positive regulation of ammonia assimilation cycle	IMP				20131021		NCBITaxon:33996
CACAO	MGI:MGI:1922637	Sirt4	PMID:23562301		GO:0000820	regulation of glutamine family amino acid metabolic process	IMP			PANTHER:PTHR11085	20130413		NCBITaxon:10090
CGD	CGD:CAL0000196161	PUT3	PMID:29242833|CGD_REF:CAL0000215270		GO:2001158	positive regulation of proline catabolic process to glutamate	IMP			PANTHER:PTHR47782	20180116		NCBITaxon:237561
CGD	CGD:CAL0000155129	DAL81	PMID:29564399|CGD_REF:CAL0000215387		GO:1900079	regulation of arginine biosynthetic process	IMP				20180423		NCBITaxon:578454
EcoCyc	UniProtKB:P0A6D0	argR	PMID:12003934		GO:1900081	regulation of arginine catabolic process	IEP			PANTHER:PTHR34471	20170411		NCBITaxon:83333
EcoCyc	UniProtKB:P0A6D0	argR	PMID:4555419		GO:1900079	regulation of arginine biosynthetic process	IMP			PANTHER:PTHR34471	20170411		NCBITaxon:83333
FlyBase	FB:FBgn0004510	Ets97D	PMID:19742324|FB:FBrf0208776		GO:0000820	regulation of glutamine family amino acid metabolic process	IMP			PANTHER:PTHR11849	20190626		NCBITaxon:7227
FlyBase	FB:FBgn0036927	Gabat	PMID:26124278|FB:FBrf0229281		GO:2000211	regulation of glutamate metabolic process	IMP			PANTHER:PTHR43206	20160818		NCBITaxon:7227
GeneDB	TriTrypDB:Tb927.1.4690	PRMT1-ENZ	PMID:30563898		GO:2001157	negative regulation of proline catabolic process to glutamate	IMP				20200412		NCBITaxon:185431
MGI	MGI:MGI:1347355	Slc7a11	PMID:21490221		GO:2000211	regulation of glutamate metabolic process	IMP	MGI:MGI:3608695		PANTHER:PTHR11785	20180905		NCBITaxon:10090
MGI	MGI:MGI:1347355	Slc7a11	PMID:24548853		GO:2000211	regulation of glutamate metabolic process	IMP			PANTHER:PTHR11785	20180905		NCBITaxon:10090
MGI	MGI:MGI:1347355	Slc7a11	PMID:25429150		GO:2000211	regulation of glutamate metabolic process	IMP	MGI:MGI:3608695		PANTHER:PTHR11785	20180905		NCBITaxon:10090
MTBBASE	UniProtKB:P9WN27	glnE	PMID:18469098		GO:0000820	regulation of glutamine family amino acid metabolic process	IMP			PANTHER:PTHR30621	20100519		NCBITaxon:83332
PseudoCAP	PseudoCAP:PA4726	cbrB	PMID:11401699		GO:1900081	regulation of arginine catabolic process	IMP				20190311		NCBITaxon:208964
PseudoCAP	PseudoCAP:PA4726	cbrB	PMID:11401699		GO:2001158	positive regulation of proline catabolic process to glutamate	IMP				20190311		NCBITaxon:208964
PseudoCAP	PseudoCAP:PA1422	gbuR	PMID:12029055		GO:1900081	regulation of arginine catabolic process	IMP				20190311		NCBITaxon:208964
