assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:Q7Z2X4	PID1	PMID:20165904		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR16265	20111201		NCBITaxon:9606
CGD	CGD:CAL0000199219	RSR1	PMID:33051364|CGD_REF:CAL0000228988		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR24070	20230306		NCBITaxon:237561
CGD	CGD:CAL0136929	GEM1	PMID:36836353|CGD_REF:CAL0000245797		GO:0070584	mitochondrion morphogenesis	IMP				20230308		NCBITaxon:284593
CGD	CGD:CAL0132378	MDM34	PMID:36836353|CGD_REF:CAL0000245797		GO:0070584	mitochondrion morphogenesis	IMP				20230308		NCBITaxon:284593
FlyBase	FB:FBgn0261276	Opa1	PMID:18193945|FB:FBrf0202854		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR11566	20140213		NCBITaxon:7227
FlyBase	FB:FBgn0033413	prel	PMID:19855018|FB:FBrf0209126		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR11158	20100128		NCBITaxon:7227
FlyBase	FB:FBgn0284252	Letm1	PMID:20026556|FB:FBrf0210163		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR14009	20140213		NCBITaxon:7227
FlyBase	FB:FBgn0044419	Pmi	PMID:23264743|FB:FBrf0221171		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR15099	20140529		NCBITaxon:7227
FlyBase	FB:FBgn0029870	Marf	PMID:24469638|FB:FBrf0223976		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR10465	20140220		NCBITaxon:7227
FlyBase	FB:FBgn0019960	Mitofilin	PMID:24998521|FB:FBrf0226194		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR15415	20141016		NCBITaxon:7227
FlyBase	FB:FBgn0001220	Hsc70-5	PMID:24998521|FB:FBrf0226194		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR19375	20141016		NCBITaxon:7227
FlyBase	FB:FBgn0261276	Opa1	PMID:24998521|FB:FBrf0226194		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR11566	20141016		NCBITaxon:7227
FlyBase	FB:FBgn0028375	heix	PMID:25530181|FB:FBrf0227418		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR13929	20150423		NCBITaxon:7227
FlyBase	FB:FBgn0030037	Miga	PMID:26711011|FB:FBrf0230594		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR21508	20160616		NCBITaxon:7227
FlyBase	FB:FBgn0019960	Mitofilin	PMID:28904209|FB:FBrf0237173		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR15415	20180328		NCBITaxon:7227
GeneDB	TriTrypDB:Tb927.9.6060	ERV1	PMID:28366668		GO:0070584	mitochondrion morphogenesis	IMP				20200405		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.7.5450	LPN	PMID:29679486		GO:0070584	mitochondrion morphogenesis	IMP				20180816		NCBITaxon:185431
MGI	MGI:MGI:107207	Coq7	PMID:11716496		GO:0070584	mitochondrion morphogenesis	IMP	MGI:MGI:2158322		PANTHER:PTHR11237	20091113		NCBITaxon:10090
MGI	MGI:MGI:1920040	Ssbp1	PMID:16860483		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR10302	20090518		NCBITaxon:10090
MGI	MGI:MGI:1915061	Poldip2	PMID:16860483		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR14289	20090518		NCBITaxon:10090
MGI	MGI:MGI:1277961	Plec	PMID:18541706		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR23169	20210419		NCBITaxon:10090
MGI	MGI:MGI:1915268	Cert1	PMID:19139267		GO:0070584	mitochondrion morphogenesis	IMP	MGI:MGI:3837565		PANTHER:PTHR19308	20090428		NCBITaxon:10090
MGI	MGI:MGI:99702	Bax	PMID:20671748		GO:0070584	mitochondrion morphogenesis	IGI	MGI:MGI:88139		PANTHER:PTHR11256	20140218		NCBITaxon:10090
MGI	MGI:MGI:88139	Bcl2l1	PMID:20671748		GO:0070584	mitochondrion morphogenesis	IGI	MGI:MGI:99702		PANTHER:PTHR11256	20140218		NCBITaxon:10090
MGI	UniProtKB:O00429	DNM1L	PMID:21149567		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR11566	20120517		NCBITaxon:9606
MGI	UniProtKB:Q9GZY8	MFF	PMID:21149567		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR16501	20120517		NCBITaxon:9606
MGI	UniProtKB:Q9Y3D6	FIS1	PMID:21149567		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR13247	20120517		NCBITaxon:9606
MGI	MGI:MGI:2686271	Opa3	PMID:21613372		GO:0070584	mitochondrion morphogenesis	IMP	MGI:MGI:5312669		PANTHER:PTHR12499	20121119	EMAPA:17168	NCBITaxon:10090
MGI	MGI:MGI:107932	Ndufs6	PMID:22474353		GO:0070584	mitochondrion morphogenesis	IMP	MGI:MGI:4346527		PANTHER:PTHR13156	20121219		NCBITaxon:10090
MGI	MGI:MGI:1921700	Pank2	PMID:22983956		GO:0070584	mitochondrion morphogenesis	IMP	MGI:MGI:3514020		PANTHER:PTHR12280	20130814	CL:0002573	NCBITaxon:10090
MGI	MGI:MGI:1921700	Pank2	PMID:22983956		GO:0070584	mitochondrion morphogenesis	IMP	MGI:MGI:3514020		PANTHER:PTHR12280	20130814	EMAPA:18577	NCBITaxon:10090
MGI	MGI:MGI:1354947	Polg2	PMID:23197651		GO:0070584	mitochondrion morphogenesis	IMP	MGI:MGI:5470227		PANTHER:PTHR10745	20150211		NCBITaxon:10090
MGI	MGI:MGI:1916394	Slirp	PMID:23976951		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR48027	20140207		NCBITaxon:10090
MGI	MGI:MGI:1920009	Tmem135	PMID:33064130		GO:0070584	mitochondrion morphogenesis	IMP	MGI:5811600		PANTHER:PTHR12459	20221004		NCBITaxon:10090
RGD	RGD:619708	Fez1	PMID:17173861|RGD:13208824		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR12394	20170817		NCBITaxon:10116
RGD	RGD:621460	Mfn1	PMID:19605646|RGD:7800727		GO:0070584	mitochondrion morphogenesis	IMP			PANTHER:PTHR10465	20170131		NCBITaxon:10116
