assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ARUK-UCL	UniProtKB:P25090	FPR2	PMID:20141570		GO:0070374	positive regulation of ERK1 and ERK2 cascade	IGI	UniProtKB:P05067-PRO_0000000092|UniProtKB:Q9UEW3	UniProtKB:P25090	PANTHER:PTHR24225	20170531	GO:0001934	NCBITaxon:9606
ARUK-UCL	UniProtKB:P05067	APP	PMID:20141570		GO:0070374	positive regulation of ERK1 and ERK2 cascade	IGI	UniProtKB:P25090|UniProtKB:Q9UEW3	UniProtKB:P05067-PRO_0000000092	PANTHER:PTHR23103	20170531	GO:0001934	NCBITaxon:9606
MGI	MGI:MGI:97895	Reg1	PMID:16405968		GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	IMP	MGI:MGI:2446480		PANTHER:PTHR22803	20210601	GO:0001934|GO:1990798	NCBITaxon:10090
MGI	MGI:MGI:109349	Atf2	PMID:16405968		GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IDA			PANTHER:PTHR19304	20210601	GO:0001934|GO:0010467|GO:0045944	NCBITaxon:10090
UniProt	WB:WBGene00013591	gcn-2	PMID:23692540|WB_REF:WBPaper00042422		GO:0042594	response to starvation	IMP			PANTHER:PTHR11042	20151109	WB:WBGene00008480|GO:0001934	NCBITaxon:6239
UniProt	UniProtKB:P61086	UBE2K	PMID:24882218		GO:0010994	free ubiquitin chain polymerization	IDA		UniProtKB:P61086	PANTHER:PTHR24068	20160104	GO:0010800|GO:0060340	NCBITaxon:9606
UniProt	UniProtKB:P24941	CDK2	PMID:23184662		GO:0018105	peptidyl-serine phosphorylation	IDA		UniProtKB:P24941	PANTHER:PTHR24056	20150123	UniProtKB:P13639|GO:0010801|UniProtKB:P13639	NCBITaxon:9606
BHF-UCL	UniProtKB:Q9C0C2	TNKS1BP1	PMID:25749521		GO:0033138	positive regulation of peptidyl-serine phosphorylation	IMP		UniProtKB:Q9C0C2	PANTHER:PTHR22042	20161205	GO:0031954|UniProtKB:P78527	NCBITaxon:9606
ARUK-UCL	RNAcentral:URS0000565C8D_9606	URS0000565C8D_9606	PMID:30556160		GO:0035195	miRNA-mediated post-transcriptional gene silencing	IDA				20210720	UniProtKB:Q5TCY1|UBERON:0000955|GO:1902948|GO:0033137|UniProtKB:P49841|UBERON:0000955|GO:1902948|GO:0033137	NCBITaxon:9606
ARUK-UCL	RNAcentral:URS0000565C8D_9606	URS0000565C8D_9606	PMID:30556160		GO:1902948	negative regulation of tau-protein kinase activity	IDA				20210720	UniProtKB:Q5TCY1|UBERON:0000955|GO:0033137|UniProtKB:P49841|UBERON:0000955|GO:0033137	NCBITaxon:9606
ARUK-UCL	MGI:MGI:108563	Sirpa	PMID:17954568		GO:0001933	negative regulation of protein phosphorylation	IMP			PANTHER:PTHR19971	20180801	CL:0000235|GO:0071222|GO:0043409|CL:0000235|GO:0071222|GO:0046329|CL:0000235|GO:0071222|GO:0070373|CL:0000235|GO:0071222|GO:1903720	NCBITaxon:10090
SGD	SGD:S000000431	MCX1	PMID:25957689		GO:0005524	ATP binding	IDA		UniProtKB:P38323	PANTHER:PTHR48102	20160107	GO:1904287	NCBITaxon:559292
