assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
EcoCyc	EcoCyc:EG12712-MONOMER	LuxS	PMID:11489131		GO:0019284	L-methionine salvage from S-adenosylmethionine	IDA		EcoCyc:EG12712-MONOMER		20090527		NCBITaxon:83333
EcoCyc	EcoCyc:EG11090-MONOMER	Mtn	PMID:9524204		GO:0019284	L-methionine salvage from S-adenosylmethionine	IDA		EcoCyc:EG11090-MONOMER		20211013		NCBITaxon:83333
SGD	SGD:S000006194	SAM4	PMID:14189892		GO:0019284	L-methionine salvage from S-adenosylmethionine	IDA		SGD:S000006194	PANTHER:PTHR11103	20130807		NCBITaxon:559292
CACAO	UniProtKB:O85746	tyrB	PMID:10074065		GO:0019509	L-methionine salvage from methylthioadenosine	IDA				20141122		NCBITaxon:573
GeneDB	TriTrypDB:Tb927.10.3660	cASAT	PMID:11443076		GO:0019509	L-methionine salvage from methylthioadenosine	IDA				20090731		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.11.5090	mASAT	PMID:11443076		GO:0019509	L-methionine salvage from methylthioadenosine	IDA				20220901		NCBITaxon:185431
GeneDB	UniProtKB:Q964F1	Q964F1	PMID:11443076		GO:0019509	L-methionine salvage from methylthioadenosine	IDA				20090731		NCBITaxon:5691
GeneDB	UniProtKB:Q964F0	Q964F0	PMID:11443076		GO:0019509	L-methionine salvage from methylthioadenosine	IDA				20220301		NCBITaxon:5691
Reactome	UniProtKB:Q964F2	Q964F2	Reactome:R-CFS-1237106		GO:0019509	L-methionine salvage from methylthioadenosine	TAS				20230308		NCBITaxon:5656
Reactome	UniProtKB:Q9BV20	MRI1	Reactome:R-HSA-1237112		GO:0019509	L-methionine salvage from methylthioadenosine	TAS		UniProtKB:Q9BV20	PANTHER:PTHR43475	20250828		NCBITaxon:9606
SGD	SGD:S000004007	MEU1	PMID:14506228		GO:0019509	L-methionine salvage from methylthioadenosine	IDA		SGD:S000004007	PANTHER:PTHR42679	20130807		NCBITaxon:559292
SGD	SGD:S000004007	MEU1	PMID:14506228		GO:0019509	L-methionine salvage from methylthioadenosine	IMP		SGD:S000004007	PANTHER:PTHR42679	20130807		NCBITaxon:559292
SGD	SGD:S000006322	MRI1	PMID:15215245		GO:0019509	L-methionine salvage from methylthioadenosine	IMP		SGD:S000006322	PANTHER:PTHR43475	20130807		NCBITaxon:559292
SGD	SGD:S000004611	ADI1	PMID:15938715		GO:0019509	L-methionine salvage from methylthioadenosine	IGI	UniProtKB:Q9BV57	SGD:S000004611	PANTHER:PTHR23418	20130807		NCBITaxon:559292
SGD	SGD:S000004611	ADI1	PMID:15938715		GO:0019509	L-methionine salvage from methylthioadenosine	IMP		SGD:S000004611	PANTHER:PTHR23418	20130807		NCBITaxon:559292
SGD	SGD:S000004611	ADI1	PMID:18625006		GO:0019509	L-methionine salvage from methylthioadenosine	IMP		SGD:S000004611	PANTHER:PTHR23418	20130807		NCBITaxon:559292
SGD	SGD:S000006322	MRI1	PMID:18625006		GO:0019509	L-methionine salvage from methylthioadenosine	IMP		SGD:S000006322	PANTHER:PTHR43475	20130807		NCBITaxon:559292
SGD	SGD:S000000764	UTR4	PMID:18625006		GO:0019509	L-methionine salvage from methylthioadenosine	IMP		SGD:S000000764	PANTHER:PTHR20371	20130807		NCBITaxon:559292
SGD	SGD:S000003785	MDE1	PMID:18625006		GO:0019509	L-methionine salvage from methylthioadenosine	IMP		SGD:S000003785	PANTHER:PTHR10640	20130807		NCBITaxon:559292
SGD	SGD:S000004007	MEU1	PMID:18625006		GO:0019509	L-methionine salvage from methylthioadenosine	IMP		SGD:S000004007	PANTHER:PTHR42679	20130807		NCBITaxon:559292
TAIR	AGI_LocusCode:AT1G49820	MTK	PMID:17144895|TAIR:Publication:501720644		GO:0019509	L-methionine salvage from methylthioadenosine	TAS		TAIR:locus:2007253		20070130		NCBITaxon:3702
TAIR	AGI_LocusCode:AT4G34840	MTN2	PMID:18342331|TAIR:Publication:501724342		GO:0019509	L-methionine salvage from methylthioadenosine	IDA		TAIR:locus:2116925		20090914		NCBITaxon:3702
TAIR	AGI_LocusCode:AT4G38800	MTN1	PMID:18342331|TAIR:Publication:501724342		GO:0019509	L-methionine salvage from methylthioadenosine	IDA		TAIR:locus:2141806		20090914		NCBITaxon:3702
UniProt	UniProtKB:Q9UHY7	ENOPH1	PMID:15843022		GO:0019509	L-methionine salvage from methylthioadenosine	IDA		UniProtKB:Q9UHY7	PANTHER:PTHR20371	20080310		NCBITaxon:9606
UniProt	UniProtKB:Q9BV57	ADI1	PMID:15938715		GO:0019509	L-methionine salvage from methylthioadenosine	IDA		UniProtKB:Q9BV57	PANTHER:PTHR23418	20060206		NCBITaxon:9606
UniProt	UniProtKB:Q96GX9	APIP	PMID:22837397		GO:0019509	L-methionine salvage from methylthioadenosine	IMP		UniProtKB:Q96GX9	PANTHER:PTHR10640	20130117		NCBITaxon:9606
UniProt	UniProtKB:Q96GX9	APIP	PMID:23285211		GO:0019509	L-methionine salvage from methylthioadenosine	IMP		UniProtKB:Q96GX9	PANTHER:PTHR10640	20130117		NCBITaxon:9606
BHF-UCL	MGI:MGI:1891037	Mtrr	PMID:17369066		GO:0033353	S-adenosylmethionine cycle	IMP		MGI:MGI:1891037	PANTHER:PTHR19384	20150311	UBERON:0000948	NCBITaxon:10090
EcoCyc	EcoCyc:EG12712-MONOMER	LuxS	PMID:11489131		GO:0019284	L-methionine salvage from S-adenosylmethionine	IDA		EcoCyc:EG12712-MONOMER		20090527		NCBITaxon:83333
EcoCyc	EcoCyc:EG11090-MONOMER	Mtn	PMID:9524204		GO:0019284	L-methionine salvage from S-adenosylmethionine	IDA		EcoCyc:EG11090-MONOMER		20211013		NCBITaxon:83333
FlyBase	FB:FBgn0038074	Gnmt	PMID:24746817		GO:0033353	S-adenosylmethionine cycle	IMP		FB:FBgn0038074	PANTHER:PTHR16458	20140529		NCBITaxon:7227
FlyBase	FB:FBgn0263864	Dark	PMID:24746817		GO:0033353	S-adenosylmethionine cycle	IMP		FB:FBgn0263864	PANTHER:PTHR22845	20140529		NCBITaxon:7227
FlyBase	FB:FBgn0034276	Sardh	PMID:24746817		GO:0033353	S-adenosylmethionine cycle	IMP		FB:FBgn0034276	PANTHER:PTHR13847	20140529		NCBITaxon:7227
