assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ARUK-UCL	MGI:MGI:96160	Hmga1	PMID:19389484|MGI:MGI:5644022		GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IDA			PANTHER:PTHR23341	20211118	UniProtKB:Q00724|GO:0005634|GO:0019933	NCBITaxon:10090
ARUK-UCL	MGI:MGI:96160	Hmga1	PMID:19389484|MGI:MGI:5644022		GO:0003713	transcription coactivator activity	IDA			PANTHER:PTHR23341	20211118	UniProtKB:Q00724|GO:0005634|GO:0019933	NCBITaxon:10090
BHF-UCL	MGI:MGI:96160	Hmga1	PMID:19389484|MGI:MGI:5644022		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			PANTHER:PTHR23341	20151126	UniProtKB:Q00724|GO:0005634|GO:0019933	NCBITaxon:10090
BHF-UCL	MGI:MGI:1346834	Nr5a2	PMID:19389484|MGI:MGI:5644022		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	UniProtKB:P33242		PANTHER:PTHR24086	20151126	GO:0019933|UniProtKB:Q00724	NCBITaxon:10090
BHF-UCL	MGI:MGI:1346833	Nr5a1	PMID:19389484|MGI:MGI:5644022		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	UniProtKB:P45448		PANTHER:PTHR24086	20151126	GO:0019933|UniProtKB:Q00724	NCBITaxon:10090
MGI	MGI:MGI:99555	Pde4d	PMID:10518565		GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	IDA			PANTHER:PTHR11347	20230221	GO:0019933	NCBITaxon:10090
UniProt	MGI:MGI:95489	Fbn1	PMID:31230984|MGI:MGI:6357396		GO:0005179	hormone activity	IDA		UniProtKB:Q61554-PRO_0000436884	PANTHER:PTHR24039	20210629	UniProtKB:Q8VFT4|GO:0042593|GO:0019933|GO:0006006|CL:0000182	NCBITaxon:10090
dictyBase	dictyBase:DDB_G0275711	nhe1	PMID:15851518		GO:0030838	positive regulation of actin filament polymerization	IMP			PANTHER:PTHR10110	20151201	GO:0019933	NCBITaxon:44689
dictyBase	dictyBase:DDB_G0293434	rasG	PMID:18180289		GO:0071321	cellular response to cGMP	IGI	UniProtKB:P32253		PANTHER:PTHR24070	20201203	GO:0019933	NCBITaxon:44689
dictyBase	dictyBase:DDB_G0281385	rasC	PMID:18180289		GO:0071321	cellular response to cGMP	IGI	UniProtKB:P15064		PANTHER:PTHR24070	20201203	GO:0019933	NCBITaxon:44689
dictyBase	dictyBase:DDB_G0281545	acaA	PMID:19047467		GO:1903561	extracellular vesicle	IDA			PANTHER:PTHR45627	20220729	GO:0016477|GO:0019933	NCBITaxon:44689
dictyBase	dictyBase:DDB_G0276893	ctxB	PMID:22114350		GO:0010628	positive regulation of gene expression	IMP			PANTHER:PTHR23167	20220218	UniProtKB:P13773|UniProtKB:Q03100|UniProtKB:P15064|UniProtKB:P32253|GO:0019933	NCBITaxon:44689
dictyBase	dictyBase:DDB_G0272110	gskA	PMID:24653039		GO:0004672	protein kinase activity	IDA			PANTHER:PTHR24057	20201119	DDB:DDB_G0277589|GO:0019933	NCBITaxon:44689
dictyBase	dictyBase:DDB_G0277589	gtaC	PMID:24653039		GO:0005634	nucleus	IDA			PANTHER:PTHR45658	20210916	GO:0019933	NCBITaxon:44689
dictyBase	dictyBase:DDB_G0277589	gtaC	PMID:24653039		GO:0005737	cytoplasm	IDA			PANTHER:PTHR45658	20210916	GO:0019933	NCBITaxon:44689
dictyBase	dictyBase:DDB_G0293434	rasG	PMID:9551080		GO:0019887	protein kinase regulator activity	IDA			PANTHER:PTHR24070	20220629	UniProtKB:Q54QB1|GO:0019933|GO:0043326	NCBITaxon:44689
