assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
AgBase	UniProtKB:Q689Y8	AR	PMID:16997800		GO:0014070	response to organic cyclic compound	IDA				20150716	CHEBI:16598	NCBITaxon:93934
AgBase	UniProtKB:Q689Y8	AR	PMID:18021774		GO:0014070	response to organic cyclic compound	IDA				20150716	CHEBI:16598	NCBITaxon:93934
AgBase	UniProtKB:Q689Y8	AR	PMID:19442834		GO:0014070	response to organic cyclic compound	IDA				20150715	UBERON:0001880|UBERON:0002035|CHEBI:16598	NCBITaxon:93934
AgBase	UniProtKB:P10814	gh	PMID:22906423		GO:0014070	response to organic cyclic compound	IDA				20160310		NCBITaxon:8030
AgBase	UniProtKB:Q5J7P6	GHR1	PMID:22906423		GO:0014070	response to organic cyclic compound	IDA				20160310		NCBITaxon:8030
AgBase	UniProtKB:A4GUE7	LOC106609475	PMID:22906423		GO:0014070	response to organic cyclic compound	IDA				20160310	UBERON:0001969	NCBITaxon:8030
AgBase	UniProtKB:A4GUE8	A4GUE8	PMID:22906423		GO:0014070	response to organic cyclic compound	IDA				20160310	UBERON:0001969	NCBITaxon:8030
AgBase	UniProtKB:Q5SDS1	LOC100136588	PMID:22906423		GO:0014070	response to organic cyclic compound	IDA				20160310		NCBITaxon:8030
AgBase	UniProtKB:Q91476	insulin-like growth factor I	PMID:22906423		GO:0014070	response to organic cyclic compound	IDA				20160310	UBERON:0001969	NCBITaxon:8030
AgBase	UniProtKB:Q3Y4E0	LOC100136463	PMID:22906423		GO:0014070	response to organic cyclic compound	IDA				20160310		NCBITaxon:8030
AgBase	UniProtKB:A8IJF9	ABCG2	PMID:27475308		GO:0014070	response to organic cyclic compound	IDA				20160810		NCBITaxon:8022
BHF-UCL	MGI:MGI:3522699	Trpa1	PMID:25605129		GO:0014070	response to organic cyclic compound	IMP			PANTHER:PTHR24123	20150624	CHEBI:16731	NCBITaxon:10090
EcoCyc	UniProtKB:P77754	spy	PMID:18039828		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR38102	20160703		NCBITaxon:83333
EcoliWiki	UniProtKB:P02930	tolC	PMID:9473050		GO:0014070	response to organic cyclic compound	IMP			PANTHER:PTHR30026	20081117		NCBITaxon:83333
MGI	MGI:MGI:1339957	P2rx7	PMID:15240711		GO:0014070	response to organic cyclic compound	IDA			PANTHER:PTHR10125	20080606		NCBITaxon:10090
MGI	MGI:MGI:1328316	Cd83	PMID:15322158		GO:0014070	response to organic cyclic compound	IMP	MGI:MGI:3055293		PANTHER:PTHR15193	20080926	CL:0000624|EMAPA:16332	NCBITaxon:10090
MGI	MGI:MGI:109349	Atf2	PMID:18227516		GO:0014070	response to organic cyclic compound	IMP	MGI:MGI:3774771		PANTHER:PTHR19304	20210609		NCBITaxon:10090
MGI	MGI:MGI:98251	Scn5a	PMID:19745168		GO:0014070	response to organic cyclic compound	IMP	MGI:MGI:2179753		PANTHER:PTHR10037	20120716	EMAPA:16105	NCBITaxon:10090
MGI	MGI:MGI:1309503	Kcnq2	PMID:20885443		GO:0014070	response to organic cyclic compound	IDA			PANTHER:PTHR47735	20230321		NCBITaxon:10090
MGI	MGI:MGI:1336181	Kcnq3	PMID:20885443		GO:0014070	response to organic cyclic compound	IDA			PANTHER:PTHR11537	20230321		NCBITaxon:10090
MGI	MGI:MGI:1347355	Slc7a11	PMID:21191088		GO:0014070	response to organic cyclic compound	IMP	MGI:MGI:3608695		PANTHER:PTHR11785	20180905		NCBITaxon:10090
MGI	MGI:MGI:95778	Gnat1	PMID:31537864		GO:0014070	response to organic cyclic compound	IMP	MGI:MGI:2152779		PANTHER:PTHR10218	20230531		NCBITaxon:10090
MGI	MGI:MGI:95779	Gnat2	PMID:31537864		GO:0014070	response to organic cyclic compound	IMP	MGI:MGI:3588845		PANTHER:PTHR10218	20230531		NCBITaxon:10090
RGD	RGD:1306201	Igfbp7	PMID:10218947|RGD:1626572		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR14186	20070810		NCBITaxon:10116
RGD	RGD:631369	Serpinf1	PMID:10360224|RGD:8661651		GO:0014070	response to organic cyclic compound	IDA			PANTHER:PTHR11461	20200612		NCBITaxon:10116
RGD	RGD:620007	Cyp2j4	PMID:10497137|RGD:1625387		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR24300	20070606		NCBITaxon:10116
RGD	RGD:1307360	Atf1	PMID:10683356|RGD:2316080		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR45879	20100125		NCBITaxon:10116
RGD	RGD:2015	Acsl1	PMID:10777552|RGD:1625745		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR43272	20070628		NCBITaxon:10116
RGD	RGD:620950	Ugt1a7c	PMID:10845702|RGD:2317022		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR48050	20100310		NCBITaxon:10116
RGD	RGD:620949	Ugt1a6	PMID:10845702|RGD:2317022		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR48050	20100310		NCBITaxon:10116
RGD	RGD:2626	Fos	PMID:10934195|RGD:2293796		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR23351	20080613		NCBITaxon:10116
RGD	RGD:2944	Junb	PMID:10934195|RGD:2293796		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR11462	20080613		NCBITaxon:10116
RGD	RGD:3272	Pcsk1	PMID:10971617|RGD:2308906		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR42884	20090617		NCBITaxon:10116
RGD	RGD:2945	Jund	PMID:11113530|RGD:2293792		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR11462	20080613		NCBITaxon:10116
RGD	RGD:2628	Fosl2	PMID:11113530|RGD:2293792		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR23351	20080613		NCBITaxon:10116
RGD	RGD:2627	Fosl1	PMID:11113530|RGD:2293792		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR23351	20080613		NCBITaxon:10116
RGD	RGD:2626	Fos	PMID:11113530|RGD:2293792		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR23351	20080613		NCBITaxon:10116
RGD	RGD:2943	Jun	PMID:11113530|RGD:2293792		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR11462	20080613		NCBITaxon:10116
RGD	RGD:2944	Junb	PMID:11113530|RGD:2293792		GO:0014070	response to organic cyclic compound	IEP			PANTHER:PTHR11462	20080613		NCBITaxon:10116
