assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
MGI	MGI:MGI:88192	Smarca4	PMID:16287714		GO:0010424	DNA methylation on cytosine within a CG sequence	IMP	MGI:MGI:3611933		PANTHER:PTHR10799	20101207		NCBITaxon:10090
MGI	MGI:MGI:2148922	Ehmt2	PMID:17212651		GO:0010424	DNA methylation on cytosine within a CG sequence	IMP			PANTHER:PTHR46307	20111017		NCBITaxon:10090
RGD	RGD:620979	Dnmt1	PMID:3856245|RGD:2301219		GO:0010424	DNA methylation on cytosine within a CG sequence	IDA			PANTHER:PTHR10629	20081001		NCBITaxon:10116
TAIR	AGI_LocusCode:AT5G49160	MET1	PMID:17239600|TAIR:Publication:501720730		GO:0010424	DNA methylation on cytosine within a CG sequence	IMP		TAIR:locus:2155959		20070620		NCBITaxon:3702
UniProt	AGI_LocusCode:AT5G39550	VIM3	PMID:18704160|TAIR:Publication:501727566		GO:0010424	DNA methylation on cytosine within a CG sequence	IMP		TAIR:locus:2164835		20210331		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G57820	VIM1	PMID:18704160|TAIR:Publication:501727566		GO:0010424	DNA methylation on cytosine within a CG sequence	IMP		TAIR:locus:2009420		20210331		NCBITaxon:3702
UniProt	UniProtKB:B1Q3J6	MET1B	PMID:24535433		GO:0010424	DNA methylation on cytosine within a CG sequence	IMP			PANTHER:PTHR10629	20181026		NCBITaxon:39947
UniProt	UniProtKB:B1Q3J6	MET1B	PMID:25002488		GO:0010424	DNA methylation on cytosine within a CG sequence	IMP			PANTHER:PTHR10629	20181026		NCBITaxon:39947
UniProt	UniProtKB:J9VI03	DMT5	PMID:31955845		GO:0010424	DNA methylation on cytosine within a CG sequence	IDA				20210726		NCBITaxon:235443
UniProt	UniProtKB:J9VI03	DMT5	PMID:32437639		GO:0010424	DNA methylation on cytosine within a CG sequence	IDA				20210728		NCBITaxon:235443
ZFIN	ZFIN:ZDB-GENE-050314-1	dnmt3bb.1	PMID:26814702		GO:0010424	DNA methylation on cytosine within a CG sequence	IMP	ZFIN:ZDB-MRPHLNO-160406-1		PANTHER:PTHR23068	20160714		NCBITaxon:7955
TAIR	AGI_LocusCode:AT1G69770	CMT3	PMID:11349138|TAIR:Publication:501680702		GO:0010425	DNA methylation on cytosine within a CNG sequence	IMP		TAIR:locus:2205015		20070620		NCBITaxon:3702
