assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:P27797	CALR	PMID:14726956		GO:0005844	polysome	IDA			PANTHER:PTHR11073	20161102		NCBITaxon:9606
BHF-UCL	UniProtKB:P60900	PSMA6	PMID:7681138		GO:0005844	polysome	IDA			PANTHER:PTHR11599	20110114		NCBITaxon:9606
ComplexPortal	SGD:S000218175	CPX-1295	PMID:15082763		GO:0005844	polysome	IPI				20171218		NCBITaxon:559292
GeneDB	TriTrypDB:Tb927.6.4440	RBP42	PMID:22966087		GO:0005844	polysome	IDA				20130820		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.9.8740	DRBD3	PMID:26287607		GO:0005844	polysome	HDA				20200402		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.11.10560	EIF4G4	PMID:26287607		GO:0005844	polysome	HDA				20200402		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.6.1870	EIF4E4	PMID:26287607		GO:0005844	polysome	HDA				20200402		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.4.1270	Tb927.4.1270	PMID:26287607		GO:0005844	polysome	HDA				20200401		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.9.4680	EIF4A1	PMID:26287607		GO:0005844	polysome	HDA				20200402		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.11.11770	EIF4E3	PMID:26287607		GO:0005844	polysome	HDA				20200402		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.8.4820	EIF4G3	PMID:26287607		GO:0005844	polysome	HDA				20200402		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.2.3030	Tb927.2.3030	PMID:26287607		GO:0005844	polysome	HDA				20200401		NCBITaxon:185431
MGI	PR:Q61584-7	mFXR1/iso:G	PMID:11178106		GO:0005844	polysome	IDA				20140401	CL:0000188	NCBITaxon:10090
MGI	PR:Q61584-1	mFXR1/iso:E	PMID:11178106		GO:0005844	polysome	IDA				20091027	CL:0000188	NCBITaxon:10090
MGI	MGI:MGI:107376	Msi1	PMID:11588182		GO:0005844	polysome	IDA			PANTHER:PTHR48032	20011129		NCBITaxon:10090
MGI	MGI:MGI:1923876	Msi2	PMID:11588182		GO:0005844	polysome	IDA			PANTHER:PTHR48032	20011129		NCBITaxon:10090
MGI	MGI:MGI:1342328	Dazl	PMID:11604102		GO:0005844	polysome	IDA			PANTHER:PTHR11176	20071126		NCBITaxon:10090
MGI	MGI:MGI:1917498	Dazap1	PMID:11604102	not	GO:0005844	polysome	IDA			PANTHER:PTHR48027	20071126		NCBITaxon:10090
MGI	MGI:MGI:98159	Rps6	PMID:14681305		GO:0005844	polysome	IDA			PANTHER:PTHR11502	20080827		NCBITaxon:10090
MGI	MGI:MGI:1096372	Ybx2	PMID:17035640		GO:0005844	polysome	IDA			PANTHER:PTHR11544	20080402		NCBITaxon:10090
MGI	MGI:MGI:104860	Fxr1	PMID:22022532		GO:0005844	polysome	IDA			PANTHER:PTHR10603	20141201		NCBITaxon:10090
MGI	MGI:MGI:98073	Rpl7	PMID:22022532		GO:0005844	polysome	IDA			PANTHER:PTHR11524	20141201		NCBITaxon:10090
MGI	MGI:MGI:1346074	Fxr2	PMID:22022532		GO:0005844	polysome	IDA			PANTHER:PTHR10603	20141201		NCBITaxon:10090
MGI	MGI:MGI:2442640	Cpeb2	PMID:22157746		GO:0005844	polysome	IDA			PANTHER:PTHR12566	20120502		NCBITaxon:10090
MGI	MGI:MGI:95288	Eef2	PMID:22157746		GO:0005844	polysome	IDA			PANTHER:PTHR42908	20120502		NCBITaxon:10090
MGI	MGI:MGI:3647985	Rpl10l	PMID:23500592		GO:0005844	polysome	IDA			PANTHER:PTHR11726	20140113	EMAPA:17972	NCBITaxon:10090
MGI	MGI:MGI:1913434	Rps4l	PMID:23500592		GO:0005844	polysome	IDA				20140113	EMAPA:17972	NCBITaxon:10090
ParkinsonsUK-UCL	UniProtKB:Q04637	EIF4G1	PMID:18426977		GO:0005844	polysome	IMP			PANTHER:PTHR23253	20161007		NCBITaxon:9606
PomBase	PomBase:SPCC613.04c	rng3	PMID:19098712		GO:0005844	polysome	IDA			PANTHER:PTHR45994	20120622		NCBITaxon:4896
PomBase	PomBase:SPBC16E9.12c	pab2	PMID:19336419		GO:0005844	polysome	IDA			PANTHER:PTHR23236	20130521		NCBITaxon:4896
PomBase	PomBase:SPCC550.14	vgl1	PMID:20547592		GO:0005844	polysome	IDA			PANTHER:PTHR10627	20161027		NCBITaxon:4896
PomBase	PomBase:SPAC17A5.15c	gus1	PMID:31285271		GO:0005844	polysome	EXP			PANTHER:PTHR43097	20190716		NCBITaxon:4896
PomBase	PomBase:SPAC30C2.04	asc1	PMID:31285271		GO:0005844	polysome	EXP			PANTHER:PTHR11586	20190716		NCBITaxon:4896
PomBase	PomBase:SPBC17A3.04c	rar1	PMID:31285271		GO:0005844	polysome	EXP			PANTHER:PTHR45765	20190716		NCBITaxon:4896
SGD	SGD:S000000542	SRO9	PMID:10564276		GO:0005844	polysome	IDA		UniProtKB:P25567	PANTHER:PTHR22792	20020826		NCBITaxon:559292
SGD	SGD:S000002923	SLF1	PMID:10564276		GO:0005844	polysome	IDA		UniProtKB:Q12034	PANTHER:PTHR22792	20020826		NCBITaxon:559292
SGD	SGD:S000000978	ECM32	PMID:10836794		GO:0005844	polysome	IDA		UniProtKB:P32644	PANTHER:PTHR10887	20020711		NCBITaxon:559292
SGD	SGD:S000003616	SCP160	PMID:11278502		GO:0005844	polysome	IDA		UniProtKB:P06105	PANTHER:PTHR10627	20020924		NCBITaxon:559292
SGD	SGD:S000005724	BFR1	PMID:11410665		GO:0005844	polysome	IDA		UniProtKB:P38934	PANTHER:PTHR31027	20021204		NCBITaxon:559292
SGD	SGD:S000005153	SSB2	PMID:1394434		GO:0005844	polysome	IDA		UniProtKB:P40150	PANTHER:PTHR19375	20060227		NCBITaxon:559292
SGD	SGD:S000002388	SSB1	PMID:1394434		GO:0005844	polysome	IDA		UniProtKB:P11484	PANTHER:PTHR19375	20060227		NCBITaxon:559292
SGD	SGD:S000004140	STM1	PMID:15044472		GO:0005844	polysome	IDA		UniProtKB:P39015	PANTHER:PTHR12299	20080702		NCBITaxon:559292
