assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
CAFA	UniProtKB:Q258K2	MYH9	PMID:18504258		GO:0006903	vesicle targeting	IMP		UniProtKB:Q258K2	PANTHER:PTHR45615	20161201		NCBITaxon:9615
CGD	CGD:CAL0000186445	SEC4	PMID:9639314|CGD_REF:CAL0081774		GO:0006903	vesicle targeting	IGI	SGD:S000001889		PANTHER:PTHR47980	20140625		NCBITaxon:237561
ComplexPortal	SGD:S000004311	BUD6	PMID:16166638		GO:0006903	vesicle targeting	NAS		SGD:S000004311	PANTHER:PTHR22741	20250918		NCBITaxon:559292
ComplexPortal	SGD:S000000951	PEA2	PMID:16166638		GO:0006903	vesicle targeting	NAS		SGD:S000000951		20250918		NCBITaxon:559292
ComplexPortal	SGD:S000005472	MSB4	PMID:16166638		GO:0006903	vesicle targeting	NAS		SGD:S000005472	PANTHER:PTHR22957	20250918		NCBITaxon:559292
ComplexPortal	SGD:S000003944	SPA2	PMID:16166638		GO:0006903	vesicle targeting	NAS		SGD:S000003944	PANTHER:PTHR21601	20250918		NCBITaxon:559292
ComplexPortal	SGD:S000217826	CPX-3188	PMID:16166638		GO:0006903	vesicle targeting	NAS				20250918		NCBITaxon:559292
ComplexPortal	SGD:S000005237	MSB3	PMID:16166638		GO:0006903	vesicle targeting	NAS		SGD:S000005237	PANTHER:PTHR22957	20250918		NCBITaxon:559292
ComplexPortal	SGD:S000005215	BNI1	PMID:16166638		GO:0006903	vesicle targeting	NAS		SGD:S000005215	PANTHER:PTHR47102	20250918		NCBITaxon:559292
HGNC-UCL	RGD:620970	Tmed10	PMID:8663407		GO:0006903	vesicle targeting	NAS		RGD:620970	PANTHER:PTHR22811	20050905		NCBITaxon:10116
HGNC-UCL	RGD:69243	Tmed2	PMID:8663407		GO:0006903	vesicle targeting	NAS		RGD:69243	PANTHER:PTHR22811	20050905		NCBITaxon:10116
HGNC-UCL	UniProtKB:O15498	YKT6	PMID:9211930		GO:0006903	vesicle targeting	IDA		UniProtKB:O15498	PANTHER:PTHR45806	20060707		NCBITaxon:9606
MGI	MGI:MGI:87971	Ahi1	PMID:20592197		GO:0006903	vesicle targeting	IMP	MGI:MGI:4360696	MGI:MGI:87971	PANTHER:PTHR44499	20130530	CL:0000210	NCBITaxon:10090
PINC	UniProtKB:Q9Y6Q5	AP1M2	PMID:10338135		GO:0006903	vesicle targeting	TAS		UniProtKB:Q9Y6Q5	PANTHER:PTHR10529	20030904		NCBITaxon:9606
PINC	UniProtKB:Q12912	IRAG2	PMID:8021504		GO:0006903	vesicle targeting	TAS		UniProtKB:Q12912	PANTHER:PTHR15352	20030904		NCBITaxon:9606
PINC	UniProtKB:O95721	SNAP29	PMID:9852078		GO:0006903	vesicle targeting	TAS		UniProtKB:O95721	PANTHER:PTHR19305	20030904		NCBITaxon:9606
RGD	RGD:2558	Stx2	PMID:10564647		GO:0006903	vesicle targeting	TAS		RGD:2558	PANTHER:PTHR19957	20060127		NCBITaxon:10116
RGD	RGD:3803	Syt1	PMID:14715137		GO:0006903	vesicle targeting	IDA		RGD:3803	PANTHER:PTHR10024	20250603		NCBITaxon:10116
RGD	RGD:620447	Chp1	PMID:8626580		GO:0006903	vesicle targeting	IDA		RGD:620447	PANTHER:PTHR46002	20200612		NCBITaxon:10116
RGD	RGD:620970	Tmed10	PMID:8663407		GO:0006903	vesicle targeting	NAS		RGD:620970	PANTHER:PTHR22811	20050905		NCBITaxon:10116
RGD	RGD:2558	Stx2	PMID:8938452		GO:0006903	vesicle targeting	TAS		RGD:2558	PANTHER:PTHR19957	20060127		NCBITaxon:10116
SGD	SGD:S000003074	MLC1	PMID:12456647		GO:0006903	vesicle targeting	IMP		SGD:S000003074	PANTHER:PTHR23048	20130807		NCBITaxon:559292
SGD	SGD:S000217826	CPX-3188	PMID:16166638		GO:0006903	vesicle targeting	IMP				20180411		NCBITaxon:559292
