assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
DisProt	UniProtKB:P0DTC9	N	PMID:33184509		GO:0052572	response to host immune response	IDA				20220228		NCBITaxon:2697049
MTBBASE	UniProtKB:P9WI81	pknB	PMID:10531215		GO:0052572	response to host immune response	IDA			PANTHER:PTHR43289	20101107		NCBITaxon:83332
MTBBASE	UniProtKB:O06350	lipF	PMID:10564470		GO:0052572	response to host immune response	IMP			PANTHER:PTHR48081	20100523		NCBITaxon:83332
MTBBASE	UniProtKB:P9WJU7	mmpL7	PMID:10564470		GO:0052572	response to host immune response	IMP			PANTHER:PTHR33406	20140728		NCBITaxon:83332
MTBBASE	UniProtKB:P9WG21	drrC	PMID:10564470		GO:0052572	response to host immune response	IMP			PANTHER:PTHR43027	20140728		NCBITaxon:83332
MTBBASE	UniProtKB:P9WQP1	fbpB	PMID:11169120		GO:0052572	response to host immune response	IEP			PANTHER:PTHR48098	20100611		NCBITaxon:83332
MTBBASE	UniProtKB:P9WGG7	sigE	PMID:11373121		GO:0052572	response to host immune response	IEP			PANTHER:PTHR43133	20100611		NCBITaxon:83332
MTBBASE	UniProtKB:P9WGJ7	Rv3402c	PMID:11722747		GO:0052572	response to host immune response	IEP			PANTHER:PTHR30244	20100523		NCBITaxon:83332
MTBBASE	UniProtKB:P9WFX1	mbtI	PMID:11722747		GO:0052572	response to host immune response	IEP			PANTHER:PTHR11236	20100523		NCBITaxon:83332
MTBBASE	UniProtKB:P9WQ63	mbtB	PMID:11722747		GO:0052572	response to host immune response	IEP			PANTHER:PTHR45527	20100523		NCBITaxon:83332
MTBBASE	UniProtKB:P9WIZ9	acg	PMID:11854240		GO:0052572	response to host immune response	IGI			PANTHER:PTHR23026	20100613		NCBITaxon:83332
MTBBASE	UniProtKB:O53561	echA19	PMID:12010964		GO:0052572	response to host immune response	IEP			PANTHER:PTHR11941	20100527		NCBITaxon:83332
MTBBASE	UniProtKB:P9WIH3	pckG	PMID:12010964		GO:0052572	response to host immune response	IEP			PANTHER:PTHR11561	20100527		NCBITaxon:83332
MTBBASE	UniProtKB:O05882	Rv3237c	PMID:12010964		GO:0052572	response to host immune response	IEP			PANTHER:PTHR30445	20100527		NCBITaxon:83332
MTBBASE	UniProtKB:O53225	MT2596	PMID:12010964		GO:0052572	response to host immune response	IEP				20100527		NCBITaxon:83331
MTBBASE	UniProtKB:P9WJ17	vapB44	PMID:12010964		GO:0052572	response to host immune response	IEP				20100527		NCBITaxon:83332
MTBBASE	UniProtKB:P9WHR3	hip1	PMID:12010964		GO:0052572	response to host immune response	IEP			PANTHER:PTHR43248	20100527		NCBITaxon:83332
MTBBASE	UniProtKB:P9WG69	fadA4	PMID:12010964		GO:0052572	response to host immune response	IEP			PANTHER:PTHR18919	20100527		NCBITaxon:83332
MTBBASE	UniProtKB:P9WKK7	icl	PMID:12010964		GO:0052572	response to host immune response	IEP			PANTHER:PTHR21631	20100527		NCBITaxon:83332
