assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	MGI:MGI:1206581	Pik3ca	PMID:21047779|MGI:MGI:5009774		GO:2000653	regulation of genetic imprinting	IDA			PANTHER:PTHR10048	20110707		NCBITaxon:10090
MGI	MGI:MGI:99187	Zfp42	PMID:21233130		GO:2000653	regulation of genetic imprinting	IMP	MGI:MGI:4125334		PANTHER:PTHR14003	20120813		NCBITaxon:10090
MGI	MGI:MGI:109274	Trim28	PMID:22495301		GO:2000653	regulation of genetic imprinting	IMP	MGI:MGI:1928907		PANTHER:PTHR25462	20140617		NCBITaxon:10090
MGI	MGI:MGI:109345	Ctr9	PMID:24036311		GO:2000653	regulation of genetic imprinting	IMP			PANTHER:PTHR14027	20141105		NCBITaxon:10090
MGI	MGI:MGI:1098693	Tet1	PMID:24291790		GO:2000653	regulation of genetic imprinting	IMP	MGI:MGI:4129024		PANTHER:PTHR23358	20210402		NCBITaxon:10090
MGI	MGI:MGI:95891	H19	PMID:9294195		GO:2000653	regulation of genetic imprinting	IMP				20151001		NCBITaxon:10090
UniProt	MGI:MGI:1920958	Dppa3	PMID:17143267|MGI:MGI:5447615		GO:2000653	regulation of genetic imprinting	IMP			PANTHER:PTHR31577	20121101		NCBITaxon:10090
UniProt	AGI_LocusCode:AT5G58230	MSI1	PMID:18700816|TAIR:Publication:501727509		GO:2000653	regulation of genetic imprinting	IDA		TAIR:locus:2161253		20210331		NCBITaxon:3702
UniProt	AGI_LocusCode:AT3G12280	RBR1	PMID:18700816|TAIR:Publication:501727509		GO:2000653	regulation of genetic imprinting	IDA		TAIR:locus:2082194		20210331		NCBITaxon:3702
UniProt	MGI:MGI:1920958	Dppa3	PMID:22722204|MGI:MGI:5432962		GO:2000653	regulation of genetic imprinting	IMP			PANTHER:PTHR31577	20121101		NCBITaxon:10090
UniProt	AGI_LocusCode:AT4G11940	ADM	PMID:24012484|TAIR:Publication:501758493		GO:2000653	regulation of genetic imprinting	IMP		TAIR:locus:2118016		20210331		NCBITaxon:3702
UniProt	UniProtKB:P59923	ZNF445	PMID:30602440		GO:2000653	regulation of genetic imprinting	IMP			PANTHER:PTHR24376	20200116		NCBITaxon:9606
UniProt	MGI:MGI:99204	Zfp57	PMID:30602440|MGI:MGI:6284037		GO:2000653	regulation of genetic imprinting	IGI	UniProtKB:Q8R2V3		PANTHER:PTHR23232	20200116		NCBITaxon:10090
UniProt	MGI:MGI:2143340	Zfp445	PMID:30602440|MGI:MGI:6284037		GO:2000653	regulation of genetic imprinting	IGI	UniProtKB:Q8C6P8		PANTHER:PTHR24376	20200116		NCBITaxon:10090
UniProt	MGI:MGI:2143340	Zfp445	PMID:30602440|MGI:MGI:6284037		GO:2000653	regulation of genetic imprinting	IDA			PANTHER:PTHR24376	20200114		NCBITaxon:10090
